fighter,5D,Ref,event_odds_url,event_ufcstats_url,event_id,event_name
Amanda Cooper,-525.0,-505.0,https://www.bestfightodds.com/events/ufc-218-holloway-vs-aldo-2-1368,http://www.ufcstats.com/event-details/9e30f69cc0869301,ufc-218-holloway-vs-aldo-2-1368,UFC 218: Holloway vs. Aldo 2
Allen Crowder,190.0,195.0,https://www.bestfightodds.com/events/ufc-218-holloway-vs-aldo-2-1368,http://www.ufcstats.com/event-details/9e30f69cc0869301,ufc-218-holloway-vs-aldo-2-1368,UFC 218: Holloway vs. Aldo 2
Justin Willis,-230.0,-230.0,https://www.bestfightodds.com/events/ufc-218-holloway-vs-aldo-2-1368,http://www.ufcstats.com/event-details/9e30f69cc0869301,ufc-218-holloway-vs-aldo-2-1368,UFC 218: Holloway vs. Aldo 2
Holly Holm,265.0,250.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Edson Barboza,330.0,295.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Khabib Nurmagomedov,-410.0,-360.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Dan Hooker,165.0,163.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Marc Diakiese,-190.0,-188.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Carla Esparza,180.0,170.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Cynthia Calvillo,-220.0,-200.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Carlos Condit,-130.0,-130.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Neil Magny,110.0,110.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Michal Oleksiejczuk,300.0,285.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Myles Jury,-175.0,-170.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Marvin Vettori,-270.0,-250.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Omari Akhmedov,230.0,210.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Louis Smolka,170.0,184.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Matheus Nicolau,-200.0,-214.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Tim Elliott,-190.0,-200.0,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,http://www.ufcstats.com/event-details/04076783ca83d6ae,ufc-219-cyborg-vs-holm-1387,UFC 219: Cyborg vs. Holm
Francis Ngannou,-170.0,-176.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Stipe Miocic,150.0,151.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Daniel Cormier,-345.0,-340.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Volkan Oezdemir,285.0,280.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Calvin Kattar,190.0,210.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Shane Burgos,-230.0,-250.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Francimar Barroso,135.0,144.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Gian Villante,-155.0,-164.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Rob Font,12.0,120.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Thomas Almeida,-145.0,-140.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Brandon Davis,-140.0,-140.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Kyle Bochniak,120.0,120.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Sabah Homasi,168.0,180.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Alexandre Pantoja,115.0,109.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Dustin Ortiz,-135.0,-129.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Dan Ige,120.0,127.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Julio Arce,-140.0,-147.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Enrique Barzola,-290.0,-275.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Matt Bessette,245.0,235.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Gleison Tibau,245.0,250.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Islam Makhachev,-290.0,-300.0,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406,http://www.ufcstats.com/event-details/02177caefe7c07d4,ufc-220-miocic-vs-ngannou-1406,UFC 220: Miocic vs. Ngannou
Luke Rockhold,-185.0,-186.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Yoel Romero,160.0,161.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Curtis Blaydes,-190.0,-191.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Mark Hunt,165.0,166.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Tai Tuivasa,-275.0,-265.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Jake Matthews,125.0,130.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Li Jingliang,-145.0,-150.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Tyson Pedro,-300.0,-300.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Damien Brown,115.0,120.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Jeremy Kennedy,170.0,166.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Israel Adesanya,-365.0,-350.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Ben Nguyen,-110.0,-107.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Jussier Formiga,-110.0,-113.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Jose Quinonez,-155.0,-163.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Teruto Ishihara,135.0,143.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Mizuto Hirota,140.0,134.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Ross Pearson,-160.0,-154.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Daichi Abe,-160.0,-157.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Luke Jumeau,140.0,137.0,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411,http://www.ufcstats.com/event-details/15515e797aedc137,ufc-221-romero-vs-rockhold-1411,UFC 221: Romero vs. Rockhold
Yana Kunitskaya,650.0,550.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Brian Ortega,135.0,125.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Frankie Edgar,-155.0,-145.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Andre Soukhamthath,125.0,126.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Cat Zingano,175.0,170.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Ketlen Vieira,-210.0,-200.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Ashley Yoder,390.0,385.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Mackenzie Dern,-490.0,-500.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Alexander Hernandez,335.0,360.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Beneil Dariush,-420.0,-430.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
John Dodson,-160.0,-163.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Pedro Munhoz,140.0,143.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Hector Lombard,-110.0,-117.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Zak Ottow,-330.0,-345.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Bryan Caraway,-105.0,102.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Cody Stamann,-115.0,-122.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Adam Milstead,215.0,205.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Andrei Arlovski,160.0,148.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Stefan Struve,-185.0,-173.0,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,http://www.ufcstats.com/event-details/7929be8290289a47,ufc-222-cyborg-vs-kunitskaya-1422,UFC 222: Cyborg vs. Kunitskaya
Amanda Nunes,-700.0,-700.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Raquel Pennington,500.0,525.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Kelvin Gastelum,-105.0,-103.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Amanda Cooper,220.0,225.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Mackenzie Dern,-260.0,-265.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Brian Kelleher,225.0,230.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
John Lineker,-265.0,-270.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Lyoto Machida,-190.0,-205.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Cezar Ferreira,-150.0,-160.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Karl Roberson,130.0,140.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Junior Albini,-145.0,-137.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Davi Ramos,-185.0,-185.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Nick Hein,160.0,160.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Sean Strickland,-120.0,-119.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Sultan Aliev,240.0,230.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Warlley Alves,-280.0,-270.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Jack Hermansson,-130.0,-134.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Thales Leites,110.0,114.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Ramazan Emeev,-170.0,-181.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
James Bochnovic,250.0,270.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
Markus Perez,-300.0,-320.0,https://www.bestfightodds.com/events/ufc-224-nunes-vs-pennington-1453,http://www.ufcstats.com/event-details/67ec58d7cf599835,ufc-224-nunes-vs-pennington-1453,UFC 224: Nunes vs. Pennington
