,0,odds_search,fighter_odds_url
256,Kris Moutinho,https://www.bestfightodds.com/search?query=Kris Moutinho,/fighters/Kris-Moutinho-6239
257,Matthew Semelsberger,https://www.bestfightodds.com/search?query=Matthew Semelsberger,/fighters/Matthew-Semelsberger-10268
258,Trevin Jones,https://www.bestfightodds.com/search?query=Trevin Jones,/fighters/Trevin-Jones-10279
259,Marlon Moraes,https://www.bestfightodds.com/search?query=Marlon Moraes,/fighters/Marlon-Moraes-3248
260,Sabina Mazo,https://www.bestfightodds.com/search?query=Sabina Mazo,/fighters/Sabina-Mazo-7132
261,Alex Pereira,https://www.bestfightodds.com/search?query=Alex Pereira,/fighters/Alex-Pereira-10463
262,Sodiq Yusuff,https://www.bestfightodds.com/search?query=Sodiq Yusuff,/fighters/Sodiq-Yusuff-6562
263,Dalcha Lungiambula,https://www.bestfightodds.com/search?query=Dalcha Lungiambula,
264,Tafon Nchukwi,https://www.bestfightodds.com/search?query=Tafon Nchukwi,/fighters/Tafon-Nchukwi-10413
265,JJ Aldrich,https://www.bestfightodds.com/search?query=JJ Aldrich,/fighters/J-J-Aldrich-5098
266,Maryna Moroz,https://www.bestfightodds.com/search?query=Maryna Moroz,
267,Serghei Spivac,https://www.bestfightodds.com/search?query=Serghei Spivac,/fighters/Serghei-Spivac-9985
268,Jalin Turner,https://www.bestfightodds.com/search?query=Jalin Turner,/fighters/Jalin-Turner-6854
269,Devonte Smith,https://www.bestfightodds.com/search?query=Devonte Smith,/fighters/Devonte-Smith-8473
270,Tim Elliott,https://www.bestfightodds.com/search?query=Tim Elliott,/fighters/Tim-Elliott-3288
271,Kevin Holland,https://www.bestfightodds.com/search?query=Kevin Holland,/fighters/Kevin-Holland-5910
272,Colby Covington,https://www.bestfightodds.com/search?query=Colby Covington,/fighters/Colby-Covington-5049
273,Marina Rodriguez,https://www.bestfightodds.com/search?query=Marina Rodriguez,/fighters/Marina-Rodriguez-8543
274,Edson Barboza,https://www.bestfightodds.com/search?query=Edson Barboza,/fighters/Edson-Barboza-2099
275,Ramiz Brahimaj,https://www.bestfightodds.com/search?query=Ramiz Brahimaj,
276,Victor Altamirano,https://www.bestfightodds.com/search?query=Victor Altamirano,/fighters/Victor-Altamirano-9662
277,Islam Makhachev,https://www.bestfightodds.com/search?query=Islam Makhachev,/fighters/Islam-Makhachev-5541
278,Josiane Nunes,https://www.bestfightodds.com/search?query=Josiane Nunes,/fighters/Josiane-Nunes-11029
279,Misha Cirkunov,https://www.bestfightodds.com/search?query=Misha Cirkunov,
280,Armen Petrosyan,https://www.bestfightodds.com/search?query=Armen Petrosyan,/fighters/Armen-Petrosyan-11514
281,Rong Zhu,https://www.bestfightodds.com/search?query=Rong Zhu,/fighters/Fan-Rong-8890
282,Ji Yeon,https://www.bestfightodds.com/search?query=Ji Yeon,
283,Alejandro Perez,https://www.bestfightodds.com/search?query=Alejandro Perez,/fighters/Alejandro-Perez-5289
284,Parker Porter,https://www.bestfightodds.com/search?query=Parker Porter,/fighters/Parker-Porter-3228
285,Diana Belbita,https://www.bestfightodds.com/search?query=Diana Belbita,/fighters/Diana-Belbita-9450
286,Chas Skelly,https://www.bestfightodds.com/search?query=Chas Skelly,/fighters/Chas-Skelly-1367
287,Kyle Daukaus,https://www.bestfightodds.com/search?query=Kyle Daukaus,/fighters/Kyle-Daukaus-8840
288,Jonathan Pearce,https://www.bestfightodds.com/search?query=Jonathan Pearce,/fighters/Jonathan-Pearce-9246
289,Mario Bautista,https://www.bestfightodds.com/search?query=Mario Bautista,/fighters/Mario-Bautista-8867
290,Kyler Phillips,https://www.bestfightodds.com/search?query=Kyler Phillips,/fighters/Kyler-Phillips-7228
291,Roxanne Modafferi,https://www.bestfightodds.com/search?query=Roxanne Modafferi,/fighters/Roxanne-Modafferi-1646
292,Mana Martinez,https://www.bestfightodds.com/search?query=Mana Martinez,/fighters/Mana-Martinez-10794
293,Alexander Hernandez,https://www.bestfightodds.com/search?query=Alexander Hernandez,/fighters/Alexander-Hernandez-7977
294,Bobby Green,https://www.bestfightodds.com/search?query=Bobby Green,/fighters/Bobby-Green-1060
295,Jared Cannonier,https://www.bestfightodds.com/search?query=Jared Cannonier,/fighters/Jared-Cannonier-5333
296,William Knight,https://www.bestfightodds.com/search?query=William Knight,/fighters/William-Knight-8856
297,AJ Dobson,https://www.bestfightodds.com/search?query=AJ Dobson,/fighters/A-J-Dobson-10772
298,Jeremiah Wells,https://www.bestfightodds.com/search?query=Jeremiah Wells,/fighters/Jeremiah-Wells-8059
299,Malcolm Gordon,https://www.bestfightodds.com/search?query=Malcolm Gordon,/fighters/Malcolm-Gordon-3630
300,Alexis Davis,https://www.bestfightodds.com/search?query=Alexis Davis,/fighters/Alexis-Davis-2693
301,Miles Johns,https://www.bestfightodds.com/search?query=Miles Johns,/fighters/Miles-Johns-5373
302,Julian Erosa,https://www.bestfightodds.com/search?query=Julian Erosa,/fighters/Julian-Erosa-6088
303,Tresean Gore,https://www.bestfightodds.com/search?query=Tresean Gore,
304,Shavkat Rakhmonov,https://www.bestfightodds.com/search?query=Shavkat Rakhmonov,/fighters/Shavkat-Rakhmonov-9925
305,Francis Ngannou,https://www.bestfightodds.com/search?query=Francis Ngannou,/fighters/Francis-Ngannou-5847
306,Raoni Barcelos,https://www.bestfightodds.com/search?query=Raoni Barcelos,/fighters/Raoni-Barcelos-4521
307,Cody Stamann,https://www.bestfightodds.com/search?query=Cody Stamann,/fighters/Cody-Stamann-7352
308,Silvana Gomez,https://www.bestfightodds.com/search?query=Silvana Gomez,/fighters/Silvana-Gomez-9527
309,Michel Pereira,https://www.bestfightodds.com/search?query=Michel Pereira,/fighters/Michel-Pereira-9071
310,Matt Frevola,https://www.bestfightodds.com/search?query=Matt Frevola,/fighters/Matt-Frevola-5332
311,Tony Gravely,https://www.bestfightodds.com/search?query=Tony Gravely,/fighters/Tony-Gravely-7346
312,Kay Hansen,https://www.bestfightodds.com/search?query=Kay Hansen,/fighters/Kay-Hansen-7757
313,TJ Brown,https://www.bestfightodds.com/search?query=TJ Brown,/fighters/Ben-Brown-2217
314,Jamie Pickett,https://www.bestfightodds.com/search?query=Jamie Pickett,/fighters/Jamie-Pickett-7361
315,Dakota Bush,https://www.bestfightodds.com/search?query=Dakota Bush,/fighters/Dakota-Bush-7496
316,Stephen Thompson,https://www.bestfightodds.com/search?query=Stephen Thompson,/fighters/Stephen-Thompson-3092
317,Diego Ferreira,https://www.bestfightodds.com/search?query=Diego Ferreira,/fighters/Diego-Ferreira-5180
318,Sijara Eubanks,https://www.bestfightodds.com/search?query=Sijara Eubanks,
319,Cub Swanson,https://www.bestfightodds.com/search?query=Cub Swanson,/fighters/Cub-Swanson-387
320,Dustin Stoltzfus,https://www.bestfightodds.com/search?query=Dustin Stoltzfus,/fighters/Dustin-Stoltzfus-10214
321,Justin Tafa,https://www.bestfightodds.com/search?query=Justin Tafa,/fighters/Justin-Tafa-9315
322,Raphael Assuncao,https://www.bestfightodds.com/search?query=Raphael Assuncao,/fighters/Raphael-Assuncao-2390
323,Raquel Pennington,https://www.bestfightodds.com/search?query=Raquel Pennington,/fighters/Raquel-Pennington-3353
324,Josh Emmett,https://www.bestfightodds.com/search?query=Josh Emmett,/fighters/Josh-Emmett-6405
325,Geoff Neal,https://www.bestfightodds.com/search?query=Geoff Neal,/fighters/Geoff-Neal-8453
326,Kai Kara-France,https://www.bestfightodds.com/search?query=Kai Kara-France,/fighters/Kai-Kara-France-6920
327,Randy Costa,https://www.bestfightodds.com/search?query=Randy Costa,/fighters/Randy-Costa-9030
328,Andre Muniz,https://www.bestfightodds.com/search?query=Andre Muniz,/fighters/Andre-Muniz-8538
329,Ryan Hall,https://www.bestfightodds.com/search?query=Ryan Hall,/fighters/Ryan-Hall-6089
330,Miranda Maverick,https://www.bestfightodds.com/search?query=Miranda Maverick,/fighters/Miranda-Maverick-6780
331,Amanda Nunes,https://www.bestfightodds.com/search?query=Amanda Nunes,/fighters/Amanda-Nunes-2225
332,Gillian Robertson,https://www.bestfightodds.com/search?query=Gillian Robertson,/fighters/Gillian-Robertson-7784
333,Cheyanne Vlismas,https://www.bestfightodds.com/search?query=Cheyanne Vlismas,/fighters/Cheyanne-Vlismas-8146
334,Bryan Barberena,https://www.bestfightodds.com/search?query=Bryan Barberena,/fighters/Bryan-Barberena-4982
335,Louis Smolka,https://www.bestfightodds.com/search?query=Louis Smolka,/fighters/Louis-Smolka-4634
336,Claudio Puelles,https://www.bestfightodds.com/search?query=Claudio Puelles,/fighters/Claudio-Puelles-6804
337,Manel Kape,https://www.bestfightodds.com/search?query=Manel Kape,
338,Maki Pitolo,https://www.bestfightodds.com/search?query=Maki Pitolo,/fighters/Maki-Pitolo-6299
339,Jimmy Crute,https://www.bestfightodds.com/search?query=Jimmy Crute,/fighters/Jimmy-Crute-9838
340,Rani Yahya,https://www.bestfightodds.com/search?query=Rani Yahya,/fighters/Rani-Yahya-199
341,Luana Pinheiro,https://www.bestfightodds.com/search?query=Luana Pinheiro,/fighters/Luana-Pinheiro-10468
342,Loma Lookboonmee,https://www.bestfightodds.com/search?query=Loma Lookboonmee,
343,Ketlen Vieira,https://www.bestfightodds.com/search?query=Ketlen Vieira,/fighters/Ketlen-Vieira-6585
344,Michael Chiesa,https://www.bestfightodds.com/search?query=Michael Chiesa,/fighters/Michael-Chiesa-3317
345,Cody Durden,https://www.bestfightodds.com/search?query=Cody Durden,/fighters/Cody-Durden-10231
346,Max Holloway,https://www.bestfightodds.com/search?query=Max Holloway,/fighters/Max-Holloway-3090
347,Song Yadong,https://www.bestfightodds.com/search?query=Song Yadong,/fighters/Song-Yadong-9482
348,Cortney Casey,https://www.bestfightodds.com/search?query=Cortney Casey,/fighters/Cortney-Casey-4151
349,Ben Rothwell,https://www.bestfightodds.com/search?query=Ben Rothwell,/fighters/Ben-Rothwell-743
350,Felicia Spencer,https://www.bestfightodds.com/search?query=Felicia Spencer,/fighters/Felicia-Spencer-7052
351,Justin Gaethje,https://www.bestfightodds.com/search?query=Justin Gaethje,/fighters/Justin-Gaethje-3964
352,Gian Villante,https://www.bestfightodds.com/search?query=Gian Villante,/fighters/Gian-Villante-2273
353,Melsik Baghdasaryan,https://www.bestfightodds.com/search?query=Melsik Baghdasaryan,
354,Frankie Edgar,https://www.bestfightodds.com/search?query=Frankie Edgar,/fighters/Frankie-Edgar-54
355,Al Iaquinta,https://www.bestfightodds.com/search?query=Al Iaquinta,/fighters/Al-Iaquinta-3221
356,CJ Vergara,https://www.bestfightodds.com/search?query=CJ Vergara,/fighters/C-J-Vergara-4360
357,Edmen Shahbazyan,https://www.bestfightodds.com/search?query=Edmen Shahbazyan,/fighters/Edmen-Shahbazyan-8418
358,Tagir Ulanbekov,https://www.bestfightodds.com/search?query=Tagir Ulanbekov,/fighters/Tagir-Ulanbekov-7598
359,Elizeu Zaleski,https://www.bestfightodds.com/search?query=Elizeu Zaleski,/fighters/Elizeu-Zaleski-5594
360,Shamil Gamzatov,https://www.bestfightodds.com/search?query=Shamil Gamzatov,/fighters/Shamil-Gamzatov-6071
361,Albert Duraev,https://www.bestfightodds.com/search?query=Albert Duraev,/fighters/Albert-Duraev-3020
362,Petr Yan,https://www.bestfightodds.com/search?query=Petr Yan,/fighters/Petr-Yan-7578
363,Hu Yaozong,https://www.bestfightodds.com/search?query=Hu Yaozong,
364,Amanda Ribas,https://www.bestfightodds.com/search?query=Amanda Ribas,/fighters/Amanda-Ribas-7245
365,Grant Dawson,https://www.bestfightodds.com/search?query=Grant Dawson,/fighters/Grant-Dawson-5841
366,Livinha Souza,https://www.bestfightodds.com/search?query=Livinha Souza,/fighters/Livinha-Souza-7853
367,Tabatha Ricci,https://www.bestfightodds.com/search?query=Tabatha Ricci,/fighters/Tabatha-Ricci-10312
368,Khama Worthy,https://www.bestfightodds.com/search?query=Khama Worthy,/fighters/Khama-Worthy-5685
369,Alex Caceres,https://www.bestfightodds.com/search?query=Alex Caceres,/fighters/Alex-Caceres-2247
370,Junyong Park,https://www.bestfightodds.com/search?query=Junyong Park,/fighters/Han-Bim-Park-6363
371,Batgerel Danaa,https://www.bestfightodds.com/search?query=Batgerel Danaa,/fighters/Danaa-Batgerel-9468
372,Danny Roberts,https://www.bestfightodds.com/search?query=Danny Roberts,/fighters/Danny-Roberts-3400
373,Andrew Sanchez,https://www.bestfightodds.com/search?query=Andrew Sanchez,/fighters/Andrew-Sanchez-4726
374,Loopy Godinez,https://www.bestfightodds.com/search?query=Loopy Godinez,/fighters/Loopy-Godinez-12828
375,Manon Fiorot,https://www.bestfightodds.com/search?query=Manon Fiorot,
376,Charles Rosa,https://www.bestfightodds.com/search?query=Charles Rosa,/fighters/Charles-Rosa-5175
377,Steve Garcia,https://www.bestfightodds.com/search?query=Steve Garcia,/fighters/Steve-Garcia-2576
378,Alex Oliveira,https://www.bestfightodds.com/search?query=Alex Oliveira,/fighters/Alex-Oliveira-5547
379,Bethe Correia,https://www.bestfightodds.com/search?query=Bethe Correia,/fighters/Bethe-Correia-4553
380,Jessica Andrade,https://www.bestfightodds.com/search?query=Jessica Andrade,/fighters/Jessica-Andrade-4201
381,Uros Medic,https://www.bestfightodds.com/search?query=Uros Medic,/fighters/Uros-Medic-10229
382,Nick Diaz,https://www.bestfightodds.com/search?query=Nick Diaz,/fighters/Nick-Diaz-229
383,Dan Hooker,https://www.bestfightodds.com/search?query=Dan Hooker,/fighters/Dan-Hooker-6767
384,Anthony Smith,https://www.bestfightodds.com/search?query=Anthony Smith,/fighters/Anthony-Smith-1829
385,Emily Whitmire,https://www.bestfightodds.com/search?query=Emily Whitmire,/fighters/Emily-Whitmire-7783
386,Ariane Lipski,https://www.bestfightodds.com/search?query=Ariane Lipski,/fighters/Ariane-Lipski-6053
387,Pannie Kianzad,https://www.bestfightodds.com/search?query=Pannie Kianzad,/fighters/Pannie-Kianzad-5306
388,Montel Jackson,https://www.bestfightodds.com/search?query=Montel Jackson,/fighters/Montel-Jackson-8255
389,Impa Kasanganay,https://www.bestfightodds.com/search?query=Impa Kasanganay,
390,Ion Cutelaba,https://www.bestfightodds.com/search?query=Ion Cutelaba,
391,Mike Rodriguez,https://www.bestfightodds.com/search?query=Mike Rodriguez,/fighters/Mike-Rodriguez-6030
392,Gustavo Lopez,https://www.bestfightodds.com/search?query=Gustavo Lopez,/fighters/Gustavo-Lopez-9436
393,Derek Brunson,https://www.bestfightodds.com/search?query=Derek Brunson,/fighters/Derek-Brunson-2594
394,Tom Aspinall,https://www.bestfightodds.com/search?query=Tom Aspinall,/fighters/Tom-Aspinall-8930
395,Modestas Bukauskas,https://www.bestfightodds.com/search?query=Modestas Bukauskas,
396,Jamall Emmers,https://www.bestfightodds.com/search?query=Jamall Emmers,/fighters/Jamall-Emmers-6475
397,Ricky Turcios,https://www.bestfightodds.com/search?query=Ricky Turcios,/fighters/Ricky-Turcios-4236
398,Makhmud Muradov,https://www.bestfightodds.com/search?query=Makhmud Muradov,/fighters/Makhmud-Muradov-8383
399,Andre Petroski,https://www.bestfightodds.com/search?query=Andre Petroski,/fighters/Andre-Petroski-10388
400,Kevin Lee,https://www.bestfightodds.com/search?query=Kevin Lee,/fighters/Kevin-Cox-6774
401,Bea Malecki,https://www.bestfightodds.com/search?query=Bea Malecki,
402,Austin Lingo,https://www.bestfightodds.com/search?query=Austin Lingo,/fighters/Austin-Lingo-8279
403,Roosevelt Roberts,https://www.bestfightodds.com/search?query=Roosevelt Roberts,/fighters/Roosevelt-Roberts-7881
404,Sasha Palatnikov,https://www.bestfightodds.com/search?query=Sasha Palatnikov,
405,Victoria Leonardo,https://www.bestfightodds.com/search?query=Victoria Leonardo,/fighters/Victoria-Leonardo-8900
406,Vince Morales,https://www.bestfightodds.com/search?query=Vince Morales,/fighters/Vince-Morales-6316
407,Karolina Kowalkiewicz,https://www.bestfightodds.com/search?query=Karolina Kowalkiewicz,/fighters/Karolina-Kowalkiewicz-3745
408,Tecia Torres,https://www.bestfightodds.com/search?query=Tecia Torres,/fighters/Tecia-Torres-3557
409,Chris Gruetzemacher,https://www.bestfightodds.com/search?query=Chris Gruetzemacher,/fighters/Chris-Gruetzemacher-4176
410,Jinh Yu,https://www.bestfightodds.com/search?query=Jinh Yu,
411,Phil Rowe,https://www.bestfightodds.com/search?query=Phil Rowe,/fighters/Phil-Rowe-9898
412,Ryan Benoit,https://www.bestfightodds.com/search?query=Ryan Benoit,/fighters/Ryan-Benoit-2355
413,Danny Chavez,https://www.bestfightodds.com/search?query=Danny Chavez,/fighters/Danny-Chavez-10259
414,Collin Anglin,https://www.bestfightodds.com/search?query=Collin Anglin,/fighters/Collin-Anglin-9539
415,Cory Sandhagen,https://www.bestfightodds.com/search?query=Cory Sandhagen,/fighters/Cory-Sandhagen-6127
416,Francisco Figueiredo,https://www.bestfightodds.com/search?query=Francisco Figueiredo,/fighters/Francisco-Figueiredo-12945
417,Daniel Rodriguez,https://www.bestfightodds.com/search?query=Daniel Rodriguez,/fighters/Daniel-Rodriguez-6856
418,Jeremy Stephens,https://www.bestfightodds.com/search?query=Jeremy Stephens,/fighters/Jeremy-Stephens-210
419,Marion Reneau,https://www.bestfightodds.com/search?query=Marion Reneau,/fighters/Marion-Reneau-5026
420,Alan Baudot,https://www.bestfightodds.com/search?query=Alan Baudot,/fighters/Alan-Baudot-10382
421,Rodolfo Vieira,https://www.bestfightodds.com/search?query=Rodolfo Vieira,/fighters/Rodolfo-Vieira-9318
422,Dustin Poirier,https://www.bestfightodds.com/search?query=Dustin Poirier,/fighters/Dustin-Poirier-2034
423,Niko Price,https://www.bestfightodds.com/search?query=Niko Price,/fighters/Niko-Price-6895
424,Trevin Giles,https://www.bestfightodds.com/search?query=Trevin Giles,/fighters/Trevin-Giles-4665
425,Zhalgas Zhumagulov,https://www.bestfightodds.com/search?query=Zhalgas Zhumagulov,/fighters/Zhalgas-Zhumagulov-8045
426,Carlos Condit,https://www.bestfightodds.com/search?query=Carlos Condit,/fighters/Carlos-Condit-143
427,Sean O'Malley,https://www.bestfightodds.com/search?query=Sean O'Malley,/fighters/Sean-O-Malley-7125
428,Tai Tuivasa,https://www.bestfightodds.com/search?query=Tai Tuivasa,/fighters/Tai-Tuivasa-7444
429,Omari Akhmedov,https://www.bestfightodds.com/search?query=Omari Akhmedov,/fighters/Omari-Akhmedov-4414
430,Renato Moicano,https://www.bestfightodds.com/search?query=Renato Moicano,/fighters/Renato-Moicano-5598
431,Yancy Medeiros,https://www.bestfightodds.com/search?query=Yancy Medeiros,/fighters/Yancy-Medeiros-1715
432,Julia Avila,https://www.bestfightodds.com/search?query=Julia Avila,/fighters/Julia-Avila-8150
433,Warlley Alves,https://www.bestfightodds.com/search?query=Warlley Alves,/fighters/Warlley-Alves-4924
434,Tanner Boser,https://www.bestfightodds.com/search?query=Tanner Boser,/fighters/Tanner-Boser-7638
435,Chan Sung,https://www.bestfightodds.com/search?query=Chan Sung,/fighters/Chan-Sung-Jung-1150
436,Khaos Williams,https://www.bestfightodds.com/search?query=Khaos Williams,/fighters/Khaos-Williams-9974
437,Kanako Murata,https://www.bestfightodds.com/search?query=Kanako Murata,
438,Casey O'Neill,https://www.bestfightodds.com/search?query=Casey O'Neill,/fighters/Casey-O-Neill-10524
439,Wellington Turman,https://www.bestfightodds.com/search?query=Wellington Turman,/fighters/Wellington-Turman-9275
440,Aleksa Camur,https://www.bestfightodds.com/search?query=Aleksa Camur,
