,Unnamed: 0,Fighter_A,Fighter_B,A_Kd,B_Kd,A_Sig_strike_land,A_Sig_strike_att,B_Sig_strike_land,B_Sig_strike_att,A_Sig_strike_percent,B_Sig_strike_percent,A_Total_Strikes,B_Total_Strikes,A_Total_Strikes_land,A_Total_Strikes_att,B_Total_Strikes_land,B_Total_Strikes_att,A_Total_Strikes_percent,B_Total_Strikes_percent,A_Takedowns_land,A_Takedowns_att,B_Takedowns_land,B_Takedowns_att,A_Takedown_percent,B_Takedown_percent,A_Sub_Attempts_land,A_Sub_Attempts_att,B_Sub_Attempts_land,B_Sub_Attempts_att,A_Rev,B_Rev,A_Ctrl_time_min,A_Ctrl_time_sec,B_Ctrl_time_min,B_Ctrl_time_sec,A_Ctrl_time_tot,B_Ctrl_time_tot,details,event_title,event_url,date,Winner
65,0,Tim Elliott,Brandon Royval,0,0,17,32,16,33,0.53,0.48,40 of 55,22 of 41,40,55,22,41,0.7272727272727273,0.5365853658536586,4,10,1,1,0.4,1.0,0,,2,,1,1,4,1.0,2,4.0,241.0,124.0,Arm Triangle From Side Control,UFC Fight Night: Woodley vs. Burns,http://www.ufcstats.com/event-details/14b9e0f2679a2205,"May 30, 2020",Brandon Royval
66,0,Hermes Franca,Joe Jordan,0,0,46,113,20,78,0.4,0.25,71 of 138,31 of 89,71,138,31,89,0.5144927536231884,0.348314606741573,3,9,0,0,0.3333333333333333,,1,,0,,0,0,1,22.0,1,7.0,82.0,67.0,Triangle Choke From Mount,UFC 61: Bitter Rivals,http://www.ufcstats.com/event-details/f70144caea5c4c80,"July 08, 2006",Hermes Franca
67,0,Will Campuzano,Justin Scoggins,0,0,4,41,61,103,0.09,0.59,28 of 70,78 of 127,28,70,78,127,0.4,0.6141732283464567,0,0,6,10,,0.6,1,,0,,0,0,0,0.0,9,55.0,0.0,595.0,Doug Crosby                                     27 - 30.          Aladin Martinez                                     27 - 30.          Troy Wincapaw                                     27 - 30.,UFC 171: Hendricks vs Lawler,http://www.ufcstats.com/event-details/179f1948dc234f1f,"March 15, 2014",Justin Scoggins
68,0,Thiago Moises,Kurt Holobaugh,0,0,66,102,39,115,0.64,0.33,115 of 160,108 of 189,115,160,108,189,0.71875,0.5714285714285714,4,6,2,6,0.6666666666666666,0.3333333333333333,1,,0,,0,0,7,51.0,3,13.0,471.0,193.0,Fabio Alves                                     26 - 30.          Guilherme Bravo                                     26 - 30.          Sal D'amato                                     27 - 30.,UFC 237: Namajunas vs. Andrade,http://www.ufcstats.com/event-details/9de7c97e1c0d7927,"May 11, 2019",Thiago Moises
69,0,Raquel Pennington,Irene Aldana,0,0,47,137,52,184,0.34,0.28,86 of 181,75 of 208,86,181,75,208,0.4751381215469613,0.3605769230769231,1,6,0,0,0.1666666666666666,,0,,0,,0,0,5,28.0,0,2.0,328.0,2.0,Ruben Carrion                                     29 - 28.          Perry Hillin                                     28 - 29.          Marcos Rosales                                     28 - 29.,UFC Fight Night: Dos Anjos vs. Edwards,http://www.ufcstats.com/event-details/9e0f28d1f639ad73,"July 20, 2019",Raquel Pennington
70,0,Warlley Alves,Colby Covington,0,0,2,4,2,2,0.5,1.0,2 of 4,2 of 2,2,4,2,2,0.5,1.0,0,0,1,2,,0.5,1,,0,,0,0,0,0.0,1,3.0,0.0,63.0,Guillotine Choke Standing,UFC 194: Aldo vs McGregor,http://www.ufcstats.com/event-details/354808cf38d9d73c,"December 12, 2015",Warlley Alves
71,0,Francis Ngannou,Cain Velasquez,0,0,6,10,1,3,0.6,0.33,6 of 10,1 of 3,6,10,1,3,0.6,0.3333333333333333,0,0,0,1,,0.0,0,,0,,0,0,0,0.0,0,2.0,0.0,2.0,Punches to Head On Ground,UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac,"February 17, 2019",Francis Ngannou
72,0,Alex Caceres,Motonobu Tezuka,0,0,64,124,22,75,0.51,0.29,83 of 143,40 of 108,83,143,40,108,0.5804195804195804,0.3703703703703703,0,0,2,12,,0.1666666666666666,0,,0,,0,0,1,11.0,3,44.0,71.0,224.0,Bass Singh                                     29 - 28.          Aaron Chatfield                                     27 - 30.          Mark Collett                                     27 - 30.,UFC Macao: Franklin vs Le,http://www.ufcstats.com/event-details/319fa1bd3176bded,"November 10, 2012",Alex Caceres
73,0,Gray Maynard,Ryan Hall,0,0,12,42,46,117,0.28,0.39,17 of 50,53 of 124,17,50,53,124,0.34,0.4274193548387097,0,0,0,2,,0.0,0,,0,,0,0,2,58.0,0,0.0,178.0,0.0,Patricia Morse-Jarman                                     27 - 30.          Derek Cleary                                     27 - 30.          Glenn Trowbridge                                     28 - 29.,The Ultimate Fighter: Tournament of Champions Finale,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2,"December 03, 2016",Ryan Hall
74,0,Iuri Alcantara,Iliarde Santos,0,0,19,37,3,10,0.51,0.3,23 of 41,4 of 11,23,41,4,11,0.5609756097560976,0.3636363636363636,0,0,0,2,,0.0,0,,0,,0,0,0,5.0,0,25.0,5.0,25.0,Punch to Head At Distance,UFC on FX: Belfort vs. Rockhold,http://www.ufcstats.com/event-details/030f08370fd1c2bb,"May 18, 2013",Iuri Alcantara
75,0,Evan Tanner,Lance Gibson,0,0,32,40,6,8,0.8,0.75,47 of 55,18 of 21,47,55,18,21,0.8545454545454545,0.8571428571428571,1,1,0,0,1.0,,0,,0,,0,0,4,11.0,0,0.0,251.0,0.0,Punches to Head From Mount,UFC 29: Defense of the Belts,http://www.ufcstats.com/event-details/08ae5cd9aef7ddd3,"December 16, 2000",Evan Tanner
76,0,Khabib Nurmagomedov,Dustin Poirier,0,0,22,41,12,39,0.53,0.3,54 of 77,30 of 57,54,77,30,57,0.7012987012987013,0.5263157894736842,7,8,0,0,0.875,,2,,1,,0,0,8,52.0,0,0.0,532.0,0.0,Rear Naked Choke,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6,"September 07, 2019",Khabib Nurmagomedov
77,0,Wilson Reis,Joby Sanchez,0,1,22,67,20,86,0.32,0.23,70 of 138,36 of 102,70,138,36,102,0.5072463768115942,0.3529411764705882,9,14,0,0,0.6428571428571429,,1,,0,,0,1,6,35.0,0,16.0,395.0,16.0,Derek Cleary                                     28 - 29.          Chris Lee                                     28 - 29.          Glenn Trowbridge                                     28 - 29.,UFC Fight Night: Henderson vs Dos Anjos,http://www.ufcstats.com/event-details/063649e21bc9d6d5,"August 23, 2014",Wilson Reis
78,0,Nordine Taleb,Vik Grujic,0,0,48,75,4,32,0.64,0.12,131 of 161,44 of 72,131,161,44,72,0.8136645962732919,0.6111111111111112,4,4,0,1,1.0,0.0,0,,0,,0,0,10,40.0,0,2.0,640.0,2.0,Richard Bertrand                                     27 - 30.          Benoit Roussel                                     27 - 30.          David Therien                                     27 - 30.,UFC Fight Night: Bisping vs Kennedy,http://www.ufcstats.com/event-details/f9f07bb5a43535ed,"April 16, 2014",Nordine Taleb
79,0,Krzysztof Jotko,Brad Tavares,0,1,24,74,46,96,0.32,0.47,40 of 90,62 of 115,40,90,62,115,0.4444444444444444,0.5391304347826087,0,3,0,1,0.0,0.0,0,,0,,0,0,0,45.0,2,32.0,45.0,152.0,Punch to Head In Clinch,UFC Fight Night: Poirier vs. Gaethje,http://www.ufcstats.com/event-details/620be7e0712d431b,"April 14, 2018",Brad Tavares
80,0,Fedor Emelianenko,Kevin Randleman,0,0,13,13,2,3,1.0,0.66,20 of 20,4 of 5,20,20,4,5,1.0,0.8,0,0,2,2,,1.0,1,,0,,1,0,0,,0,,,,Kimura From Side Control,PRIDE Critical Countdown 2004,http://www.ufcstats.com/event-details/e4bde462b043d3e1,"June 20, 2004",Fedor Emelianenko
81,0,Iuri Alcantara,Wilson Reis,1,0,42,76,23,61,0.55,0.37,84 of 128,66 of 110,84,128,66,110,0.65625,0.6,2,3,3,7,0.6666666666666666,0.4285714285714285,0,,0,,1,1,3,42.0,6,46.0,222.0,406.0,Tony Weeks                                     29 - 28.          Richard Bertrand                                     27 - 30.          Vinicius Lins                                     27 - 30.,UFC Fight Night: Machida vs Mousasi,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,"February 15, 2014",Iuri Alcantara
82,0,Keith Jardine,Brandon Vera,1,1,50,131,48,86,0.38,0.55,59 of 140,57 of 95,59,140,57,95,0.4214285714285714,0.6,2,4,1,1,0.5,1.0,0,,0,,0,0,3,40.0,0,38.0,220.0,38.0,Chris Lee                                     29 - 28.          Tim Vannatta                                     28 - 29.          Chris Watts                                     28 - 29.,UFC 89: Bisping vs Leben,http://www.ufcstats.com/event-details/312f47c3d2f83ffa,"October 18, 2008",Keith Jardine
83,0,Court McGee,Constantinos Philippou,0,0,58,167,60,155,0.34,0.38,70 of 181,62 of 157,70,181,62,157,0.3867403314917127,0.3949044585987261,0,8,0,0,0.0,,0,,0,,0,0,0,38.0,0,2.0,38.0,2.0,Sal D'amato                                     28 - 29.          Anthony Dimitriou                                     28 - 29.          Howard Hughes                                     28 - 29.,UFC on FX: Alves vs Kampmann,http://www.ufcstats.com/event-details/b5ea750025697880,"March 02, 2012",Constantinos Philippou
84,0,Manel Kape,Matheus Nicolau,0,0,61,150,55,102,0.4,0.53,73 of 165,76 of 132,73,165,76,132,0.4424242424242424,0.5757575757575758,0,0,2,9,,0.2222222222222222,0,,1,,0,0,0,38.0,2,31.0,38.0,151.0,Chris Lee                                     28 - 29.          Bryan Miner                                     28 - 29.          Dave Hagen                                     29 - 28.,UFC Fight Night: Edwards vs. Muhammad,http://www.ufcstats.com/event-details/8c90c1563972e44d,"March 13, 2021",Matheus Nicolau
85,0,Henrique da,Silva Paul,0,0,16,24,31,49,0.66,0.63,23 of 33,57 of 75,23,33,57,75,0.696969696969697,0.76,1,3,1,2,0.3333333333333333,0.5,0,,3,,0,0,3,21.0,2,8.0,201.0,128.0,Armbar From Bottom Guard,UFC on FOX: VanZant vs. Waterson,http://www.ufcstats.com/event-details/32541eb5d12668b4,"December 17, 2016",Paul Craig
86,0,Carlos Newton,Johil de,0,0,14,34,9,32,0.41,0.28,107 of 136,75 of 108,107,136,75,108,0.7867647058823529,0.6944444444444444,3,3,2,4,1.0,0.5,1,,1,,1,0,0,,0,,,,,PRIDE 12: Cold Fury,http://www.ufcstats.com/event-details/80c0bed43da0e27b,"December 09, 2000",Carlos Newton
87,0,Charlie Brenneman,Rick Story,0,0,11,26,17,46,0.42,0.36,70 of 86,61 of 91,70,86,61,91,0.813953488372093,0.6703296703296703,5,8,2,4,0.625,0.5,0,,4,,1,0,9,42.0,2,47.0,582.0,167.0,Doug Crosby                                     28 - 29.          Brad Duruttya                                     28 - 29.          Cardo Urso                                     28 - 29.,UFC Live: Kongo vs Barry,http://www.ufcstats.com/event-details/d023ae89a2a4a41e,"June 26, 2011",Charlie Brenneman
88,0,Cub Swanson,Daniel Pineda,2,0,46,66,21,45,0.69,0.46,51 of 71,40 of 65,51,71,40,65,0.7183098591549296,0.6153846153846154,1,1,1,2,1.0,0.5,0,,1,,0,0,1,34.0,0,35.0,94.0,35.0,Punch to Head At Distance,UFC 256: Figueiredo vs. Moreno,http://www.ufcstats.com/event-details/d0d43cb9b14f231c,"December 12, 2020",Cub Swanson
89,0,Fabricio Werdum,Mike Russow,1,0,31,58,3,16,0.53,0.18,31 of 58,3 of 16,31,58,3,16,0.5344827586206896,0.1875,0,0,0,0,,,0,,0,,0,0,0,11.0,0,10.0,11.0,10.0,Punch to Head At Distance,UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/event-details/3da19339ee7051d5,"June 23, 2012",Fabricio Werdum
90,0,Said Nurmagomedov,Mark Striegl,0,0,18,24,3,7,0.75,0.42,18 of 24,3 of 7,18,24,3,7,0.75,0.4285714285714285,0,0,0,1,,0.0,0,,0,,0,0,0,5.0,0,0.0,5.0,0.0,Punches to Head On Ground,UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",Said Nurmagomedov
91,0,Steve Cantwell,Justin McElfresh,1,0,13,19,1,8,0.68,0.12,13 of 19,1 of 8,13,19,1,8,0.6842105263157895,0.125,0,0,0,0,,,0,,0,,0,0,0,2.0,0,0.0,2.0,0.0,Punches to Head At Distance,WEC 29: Condit vs. Larson,http://www.ufcstats.com/event-details/672ef06fd9f41f7d,"August 05, 2007",Steve Cantwell
92,0,Gregor Gillespie,Yancy Medeiros,0,0,51,71,1,12,0.71,0.08,73 of 95,1 of 12,73,95,1,12,0.7684210526315789,0.0833333333333333,6,11,0,0,0.5454545454545454,,0,,0,,1,1,8,48.0,0,7.0,528.0,7.0,Punches to Head From Back Control,UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef,"January 19, 2019",Gregor Gillespie
93,0,Belal Muhammad,Chance Rencountre,0,0,70,130,16,123,0.53,0.13,88 of 149,16 of 123,88,149,16,123,0.5906040268456376,0.1300813008130081,3,4,0,3,0.75,0.0,1,,0,,0,0,2,3.0,0,0.0,123.0,0.0,Derek Cleary                                     27 - 30.          Sal D'amato                                     27 - 30.          Dave Tirelli                                     27 - 30.,UFC Fight Night: Rivera vs. Moraes,http://www.ufcstats.com/event-details/d29b5c4f22c6357d,"June 01, 2018",Belal Muhammad
94,0,Joe Doerksen,Patrick Cote,0,2,9,24,37,54,0.37,0.68,35 of 55,49 of 66,35,55,49,66,0.6363636363636364,0.7424242424242424,4,6,0,0,0.6666666666666666,,4,,0,,1,1,5,27.0,4,41.0,327.0,281.0,Rear Naked Choke,UFC 52: Couture vs Liddell 2,http://www.ufcstats.com/event-details/c933d423ebdbbbdb,"April 16, 2005",Joe Doerksen
95,0,Kevin Holland,John Phillips,0,0,123,187,51,154,0.65,0.33,164 of 236,53 of 156,164,236,53,156,0.6949152542372882,0.3397435897435897,5,6,0,0,0.8333333333333334,,2,,0,,0,1,3,22.0,0,49.0,202.0,49.0,Rear Naked Choke,UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/event-details/de25520d54eab12d,"November 24, 2018",Kevin Holland
96,0,Dustin Ortiz,Hector Sandoval,1,0,8,10,1,6,0.8,0.16,8 of 10,1 of 6,8,10,1,6,0.8,0.1666666666666666,0,0,0,0,,,0,,0,,0,0,0,2.0,0,0.0,2.0,0.0,Punch to Head In Clinch,UFC Fight Night: Pettis vs. Moreno,http://www.ufcstats.com/event-details/f4a031ac205ac580,"August 05, 2017",Dustin Ortiz
97,0,Thiago Moises,Joel Alvarez,0,0,11,24,44,73,0.45,0.6,11 of 24,44 of 73,11,24,44,73,0.4583333333333333,0.6027397260273972,0,0,0,0,,,0,,0,,0,0,0,0.0,0,2.0,0.0,2.0,Elbows to Head In Clinch,UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"November 13, 2021",Joel Alvarez
98,0,Demetrious Johnson,Tim Elliott,0,0,28,58,24,61,0.48,0.39,86 of 116,110 of 157,86,116,110,157,0.7413793103448276,0.7006369426751592,5,7,4,4,0.7142857142857143,1.0,3,,2,,1,0,16,38.0,3,38.0,998.0,218.0,Junichiro Kamijo                                     46 - 49.          Jeff Mullen                                     46 - 49.          Sal D'amato                                     45 - 49.,The Ultimate Fighter: Tournament of Champions Finale,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2,"December 03, 2016",Demetrious Johnson
99,0,Fedor Emelianenko,Mark Hunt,0,0,7,17,6,19,0.41,0.31,22 of 33,9 of 23,22,33,9,23,0.6666666666666666,0.391304347826087,2,6,0,1,0.3333333333333333,0.0,2,,2,,0,0,0,,0,,,,Kimura From Side Control,PRIDE Shockwave 2006,http://www.ufcstats.com/event-details/0e041d43a47d2e4b,"December 31, 2006",Fedor Emelianenko
100,0,Colby Covington,Max Griffin,0,0,26,46,13,35,0.56,0.37,161 of 216,33 of 58,161,216,33,58,0.7453703703703703,0.5689655172413793,6,9,0,0,0.6666666666666666,,0,,1,,0,1,10,10.0,0,7.0,610.0,7.0,Punches to Head On Ground,UFC 202: Diaz vs. McGregor 2,http://www.ufcstats.com/event-details/5da4e8dc02e50ac0,"August 20, 2016",Colby Covington
101,0,Thiago Moises,Christos Giagos,0,0,3,4,2,5,0.75,0.4,7 of 9,13 of 16,7,9,13,16,0.7777777777777778,0.8125,1,2,0,0,0.5,,1,,0,,0,0,2,34.0,0,0.0,154.0,0.0,Rear Naked Choke,UFC Fight Night: Tsarukyan vs. Gamrot,http://www.ufcstats.com/event-details/eb42d4febfafefd1,"June 25, 2022",Thiago Moises
102,0,Jon Fitch,Chris Wilson,0,0,40,76,22,52,0.52,0.42,131 of 169,32 of 62,131,169,32,62,0.7751479289940828,0.5161290322580645,4,9,0,0,0.4444444444444444,,0,,1,,0,0,7,58.0,0,8.0,478.0,8.0,Cecil Peoples                                     27 - 30.          Nelson Hamilton                                     28 - 29.          Vic Ventresca                                     27 - 30.,UFC 82: Pride of a Champion,http://www.ufcstats.com/event-details/598a58db87b890ee,"March 01, 2008",Jon Fitch
103,0,Kyung Ho,Kang Batgerel,0,0,100,155,109,284,0.64,0.38,100 of 155,110 of 286,100,155,110,286,0.6451612903225806,0.3846153846153846,0,2,0,1,0.0,0.0,0,,0,,0,0,0,0.0,0,3.0,0.0,3.0,Ben Cartlidge                                     28 - 29.          Anthony Dimitriou                                     28 - 29.          Howard Hughes                                     28 - 29.,UFC 275: Teixeira vs. Prochazka,http://www.ufcstats.com/event-details/3a24769a4855040a,"June 11, 2022",Kyung Ho Kang
104,0,Hugo Viana,Aljamain Sterling,0,0,15,46,62,98,0.32,0.63,22 of 54,94 of 132,22,54,94,132,0.4074074074074074,0.7121212121212122,0,0,4,4,,1.0,0,,0,,0,0,0,0.0,8,34.0,0.0,514.0,Punches to Head From Mount,UFC Fight Night: Cowboy vs Miller,http://www.ufcstats.com/event-details/79ded75550efc139,"July 16, 2014",Aljamain Sterling
105,0,Junior Dos,Santos Cain,0,1,57,137,111,224,0.41,0.49,66 of 146,210 of 339,66,146,210,339,0.4520547945205479,0.6194690265486725,0,1,11,33,0.0,0.3333333333333333,0,,0,,0,0,1,3.0,13,55.0,63.0,835.0,Marcos Rosales                                     45 - 50.          Glenn Trowbridge                                     43 - 50.          Tony Weeks                                     44 - 50.,UFC 155: Dos Santos vs Velasquez II,http://www.ufcstats.com/event-details/c6e6926a81adcd00,"December 29, 2012",Cain Velasquez
106,0,Artem Lobov,Alex White,0,0,23,108,78,172,0.21,0.45,32 of 118,102 of 197,32,118,102,197,0.2711864406779661,0.5177664974619289,0,0,3,7,,0.4285714285714285,0,,0,,0,0,3,21.0,1,8.0,201.0,68.0,Jeff Mullen                                     27 - 30.          Glenn Trowbridge                                     27 - 30.          Tony Weeks                                     27 - 30.,UFC Fight Night: Hendricks vs Thompson,http://www.ufcstats.com/event-details/de99da2c0d18d34a,"February 06, 2016",Alex White
107,0,Logan Clark,Blas Avena,0,0,34,69,24,46,0.49,0.52,142 of 202,35 of 61,142,202,35,61,0.7029702970297029,0.5737704918032787,0,0,2,2,,1.0,1,,0,,0,0,6,31.0,5,33.0,391.0,333.0,Elbows to Head From Half Guard,WEC 25: McCullough vs. Cope,http://www.ufcstats.com/event-details/265589bdd93e7ce5,"January 20, 2007",Logan Clark
108,0,Johnny Eduardo,Manvel Gamburyan,1,0,26,54,11,24,0.48,0.45,28 of 56,13 of 26,28,56,13,26,0.5,0.5,0,0,0,3,,0.0,0,,0,,0,0,0,31.0,0,0.0,31.0,0.0,Punch to Head At Distance,UFC Fight Night: Bader vs. Nogueira,http://www.ufcstats.com/event-details/5cde96e0a1a1fffe,"November 19, 2016",Johnny Eduardo
109,0,Jalin Turner,Josh Culibao,0,0,55,91,12,28,0.6,0.42,90 of 129,12 of 30,90,129,12,30,0.6976744186046512,0.4,0,1,0,3,0.0,0.0,3,,0,,0,0,4,21.0,0,10.0,261.0,10.0,Punches to Head From Back Control,UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/event-details/33b2f68ef95252e0,"February 22, 2020",Jalin Turner
110,0,Frank Mir,Antonio Rodrigo,3,0,37,101,10,38,0.36,0.26,40 of 106,15 of 43,40,106,15,43,0.3773584905660377,0.3488372093023256,1,1,0,0,1.0,,0,,0,,0,0,0,41.0,0,0.0,41.0,0.0,Punch to Head At Distance,UFC 92: The Ultimate 2008,http://www.ufcstats.com/event-details/23ab42947c1990e3,"December 27, 2008",Frank Mir
111,0,Rich Clementi,Terry Etim,0,1,20,47,23,61,0.42,0.37,171 of 244,30 of 72,171,244,30,72,0.7008196721311475,0.4166666666666667,4,8,0,0,0.5,,0,,1,,0,0,9,53.0,0,48.0,593.0,48.0,Tony Weeks                                     28 - 29.          Adalaide Byrd                                     28 - 29.          Gene LeBell                                     28 - 29.,UFC 84: Ill Will,http://www.ufcstats.com/event-details/2549d63da9c456cb,"May 24, 2008",Rich Clementi
112,0,Jacare Souza,Derek Brunson,1,0,5,9,0,5,0.55,0.0,5 of 9,0 of 5,5,9,0,5,0.5555555555555556,0.0,0,0,0,0,,,0,,0,,0,0,0,4.0,0,0.0,4.0,0.0,Punch to Head At Distance,Strikeforce - Rousey vs Kaufman,http://www.ufcstats.com/event-details/be9d259be012e8a4,"August 18, 2012",Jacare Souza
113,0,Randy Brown,Brian Camozzi,1,0,42,82,11,35,0.51,0.31,50 of 90,13 of 37,50,90,13,37,0.5555555555555556,0.3513513513513513,1,1,0,3,1.0,0.0,0,,1,,0,0,3,56.0,0,30.0,236.0,30.0,Knee to Head In Clinch,UFC Fight Night: Lewis vs. Abdurakhimov,http://www.ufcstats.com/event-details/7139cd2ae4bf6a29,"December 09, 2016",Randy Brown
114,0,Miesha Tate,Julie Kedzie,0,3,17,44,52,107,0.38,0.48,26 of 53,85 of 143,26,53,85,143,0.490566037735849,0.5944055944055944,2,10,0,0,0.2,,5,,0,,1,0,4,59.0,4,16.0,299.0,256.0,Armbar On Ground,Strikeforce - Rousey vs Kaufman,http://www.ufcstats.com/event-details/be9d259be012e8a4,"August 18, 2012",Miesha Tate
115,0,Chase Sherman,Justin Ledet,0,0,59,166,113,230,0.35,0.49,60 of 167,114 of 231,60,167,114,231,0.3592814371257485,0.4935064935064935,0,0,0,0,,,0,,0,,0,0,0,0.0,0,0.0,0.0,0.0,Jeff Dutcher                                     27 - 30.          Derek Cleary                                     27 - 30.          Dennis McMahon                                     27 - 30.,UFC Fight Night: Rodriguez vs. Caceres,http://www.ufcstats.com/event-details/232c582f29f8f65e,"August 06, 2016",Justin Ledet
116,0,Jeremy Stephens,Calvin Kattar,0,1,57,104,52,113,0.54,0.46,57 of 104,52 of 113,57,104,52,113,0.5480769230769231,0.4601769911504424,0,0,0,1,,0.0,0,,0,,0,0,0,6.0,0,6.0,6.0,6.0,Elbow to Head At Distance,UFC 249: Ferguson vs. Gaethje,http://www.ufcstats.com/event-details/898337ef520fe4d3,"May 09, 2020",Calvin Kattar
117,0,Pat Healy,Kurt Holobaugh,0,0,22,56,28,69,0.39,0.4,74 of 123,80 of 126,74,123,80,126,0.6016260162601627,0.6349206349206349,3,6,0,0,0.5,,4,,1,,0,1,11,45.0,0,52.0,705.0,52.0,Don Turnage                                     28 - 29.          Jim Lambert                                     27 - 30.          Ellis Moore                                     27 - 30.,Strikeforce - Marquardt vs Saffiedine,http://www.ufcstats.com/event-details/7ca4c3f8aa8bacae,"January 12, 2013",Pat Healy
