,Unnamed: 0,Fighter_A,Fighter_B,A_Head_Strikes_land,A_Head_Strikes_att,B_Head_Strikes_land,B_Head_Strikes_att,A_Head_Strikes_percent,B_Head_Strikes_percent,A_Body_Strikes_land,A_Body_Strikes_att,B_Body_Strikes_land,B_Body_Strikes_att,A_Body_Strikes_percent,B_Body_Strikes_percent,A_Leg_Strikes_land,A_Leg_Strikes_att,B_Leg_Strikes_land,B_Leg_Strikes_att,A_Leg_Strikes_percent,B_Leg_Strikes_percent,A_Distance_Strikes_land,A_Distance_Strikes_att,B_Distance_Strikes_land,B_Distance_Strikes_att,A_Distance_Strikes_percent,B_Distance_Strikes_percent,A_Clinch_Strikes_land,A_Clinch_Strikes_att,B_Clinch_Strikes_land,B_Clinch_Strikes_att,A_Clinch_Strikes_percent,B_Clinch_Strikes_percent,A_Ground_Strikes_land,A_Ground_Strikes_att,B_Ground_Strikes_land,B_Ground_Strikes_att,A_Ground_Strikes_percent,B_Ground_Strikes_percent,details,event_title,event_url
63,0,Carlos Felipe,Justin Tafa,46,103,50,107,0.4466019417475728,0.4672897196261682,28,36,20,24,0.7777777777777778,0.8333333333333334,3,3,16,17,1.0,0.9411764705882352,64,128,74,133,0.5,0.556390977443609,13,14,12,15,0.9285714285714286,0.8,0,0,0,0,,,Lukasz Bosacki                                     28 - 29.          Anders Ohlsson                                     29 - 28.          Paul Sutherland                                     28 - 29.,UFC Fight Night: Holloway vs. Kattar,http://www.ufcstats.com/event-details/307064d3e0f036c2
64,0,Richard Crunkilton,Nick Ertl,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,to,WEC 18: Unfinished Business,http://www.ufcstats.com/event-details/dd8aec6de7035943
65,0,Tim Elliott,Brandon Royval,6,18,9,26,0.3333333333333333,0.3461538461538461,3,5,4,4,0.6,1.0,8,9,3,3,0.8888888888888888,1.0,11,24,12,29,0.4583333333333333,0.4137931034482758,3,5,1,1,0.6,1.0,3,3,3,3,1.0,1.0,Arm Triangle From Side Control,UFC Fight Night: Woodley vs. Burns,http://www.ufcstats.com/event-details/14b9e0f2679a2205
66,0,Hermes Franca,Joe Jordan,33,99,6,62,0.3333333333333333,0.0967741935483871,8,8,0,1,1.0,0.0,5,6,14,15,0.8333333333333334,0.9333333333333332,38,100,12,67,0.38,0.1791044776119403,7,11,6,7,0.6363636363636364,0.8571428571428571,1,2,2,4,0.5,0.5,Triangle Choke From Mount,UFC 61: Bitter Rivals,http://www.ufcstats.com/event-details/f70144caea5c4c80
67,0,Will Campuzano,Justin Scoggins,3,36,50,88,0.0833333333333333,0.5681818181818182,0,1,4,7,0.0,0.5714285714285714,1,4,7,8,0.25,0.875,4,37,18,48,0.1081081081081081,0.375,0,2,6,7,0.0,0.8571428571428571,0,2,37,48,0.0,0.7708333333333334,Doug Crosby                                     27 - 30.          Aladin Martinez                                     27 - 30.          Troy Wincapaw                                     27 - 30.,UFC 171: Hendricks vs Lawler,http://www.ufcstats.com/event-details/179f1948dc234f1f
68,0,Thiago Moises,Kurt Holobaugh,59,92,16,82,0.6413043478260869,0.1951219512195122,2,4,21,30,0.5,0.7,5,6,2,3,0.8333333333333334,0.6666666666666666,28,53,24,93,0.5283018867924528,0.2580645161290322,8,11,14,21,0.7272727272727273,0.6666666666666666,30,38,1,1,0.7894736842105263,1.0,Fabio Alves                                     26 - 30.          Guilherme Bravo                                     26 - 30.          Sal D'amato                                     27 - 30.,UFC 237: Namajunas vs. Andrade,http://www.ufcstats.com/event-details/9de7c97e1c0d7927
69,0,Raquel Pennington,Irene Aldana,29,108,32,139,0.2685185185185185,0.2302158273381295,9,20,10,27,0.45,0.3703703703703703,9,9,10,18,1.0,0.5555555555555556,41,130,46,177,0.3153846153846154,0.2598870056497175,2,3,6,7,0.6666666666666666,0.8571428571428571,4,4,0,0,1.0,,Ruben Carrion                                     29 - 28.          Perry Hillin                                     28 - 29.          Marcos Rosales                                     28 - 29.,UFC Fight Night: Dos Anjos vs. Edwards,http://www.ufcstats.com/event-details/9e0f28d1f639ad73
70,0,Warlley Alves,Colby Covington,0,2,2,2,0.0,1.0,1,1,0,0,1.0,,1,1,0,0,1.0,,2,3,0,0,0.6666666666666666,,0,1,1,1,0.0,1.0,0,0,1,1,,1.0,Guillotine Choke Standing,UFC 194: Aldo vs McGregor,http://www.ufcstats.com/event-details/354808cf38d9d73c
71,0,Francis Ngannou,Cain Velasquez,6,10,0,1,0.6,0.0,0,0,1,1,,1.0,0,0,0,1,,0.0,3,6,1,3,0.5,0.3333333333333333,1,1,0,0,1.0,,2,3,0,0,0.6666666666666666,,Punches to Head On Ground,UFC Fight Night: Ngannou vs. Velasquez,http://www.ufcstats.com/event-details/a7a79b8efbceaaac
72,0,Alex Caceres,Motonobu Tezuka,40,92,8,56,0.4347826086956521,0.1428571428571428,14,18,1,2,0.7777777777777778,0.5,10,14,13,17,0.7142857142857143,0.7647058823529411,55,115,21,74,0.4782608695652174,0.2837837837837837,6,6,1,1,1.0,1.0,3,3,0,0,1.0,,Bass Singh                                     29 - 28.          Aaron Chatfield                                     27 - 30.          Mark Collett                                     27 - 30.,UFC Macao: Franklin vs Le,http://www.ufcstats.com/event-details/319fa1bd3176bded
73,0,Gray Maynard,Ryan Hall,4,27,14,44,0.1481481481481481,0.3181818181818182,5,8,19,53,0.625,0.3584905660377358,3,7,13,20,0.4285714285714285,0.65,9,36,43,113,0.25,0.3805309734513274,0,0,2,3,,0.6666666666666666,3,6,1,1,0.5,1.0,Patricia Morse-Jarman                                     27 - 30.          Derek Cleary                                     27 - 30.          Glenn Trowbridge                                     28 - 29.,The Ultimate Fighter: Tournament of Champions Finale,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2
74,0,Iuri Alcantara,Iliarde Santos,16,34,0,4,0.4705882352941176,0.0,3,3,0,3,1.0,0.0,0,0,3,3,,1.0,11,28,2,9,0.3928571428571428,0.2222222222222222,2,2,1,1,1.0,1.0,6,7,0,0,0.8571428571428571,,Punch to Head At Distance,UFC on FX: Belfort vs. Rockhold,http://www.ufcstats.com/event-details/030f08370fd1c2bb
75,0,Evan Tanner,Lance Gibson,19,26,6,8,0.7307692307692307,0.75,11,12,0,0,0.9166666666666666,,2,2,0,0,1.0,,2,2,1,1,1.0,1.0,5,7,4,5,0.7142857142857143,0.8,25,31,1,2,0.8064516129032258,0.5,Punches to Head From Mount,UFC 29: Defense of the Belts,http://www.ufcstats.com/event-details/08ae5cd9aef7ddd3
76,0,Khabib Nurmagomedov,Dustin Poirier,16,35,5,26,0.4571428571428571,0.1923076923076923,3,3,2,7,1.0,0.2857142857142857,3,3,5,6,1.0,0.8333333333333334,10,27,12,38,0.3703703703703703,0.3157894736842105,1,1,0,1,1.0,0.0,11,13,0,0,0.8461538461538461,,Rear Naked Choke,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6
77,0,Wilson Reis,Joby Sanchez,13,55,16,75,0.2363636363636363,0.2133333333333333,2,5,4,11,0.4,0.3636363636363636,7,7,0,0,1.0,,18,61,15,74,0.2950819672131147,0.2027027027027027,2,4,0,3,0.5,0.0,2,2,5,9,1.0,0.5555555555555556,Derek Cleary                                     28 - 29.          Chris Lee                                     28 - 29.          Glenn Trowbridge                                     28 - 29.,UFC Fight Night: Henderson vs Dos Anjos,http://www.ufcstats.com/event-details/063649e21bc9d6d5
78,0,Nordine Taleb,Vik Grujic,24,43,3,27,0.5581395348837209,0.1111111111111111,22,26,1,5,0.8461538461538461,0.2,2,6,0,0,0.3333333333333333,,9,26,2,29,0.3461538461538461,0.0689655172413793,9,9,2,3,1.0,0.6666666666666666,30,40,0,0,0.75,,Richard Bertrand                                     27 - 30.          Benoit Roussel                                     27 - 30.          David Therien                                     27 - 30.,UFC Fight Night: Bisping vs Kennedy,http://www.ufcstats.com/event-details/f9f07bb5a43535ed
79,0,Krzysztof Jotko,Brad Tavares,18,62,23,64,0.2903225806451613,0.359375,3,6,6,15,0.5,0.4,3,6,17,17,0.5,1.0,13,55,33,76,0.2363636363636363,0.4342105263157895,11,19,7,10,0.5789473684210527,0.7,0,0,6,10,,0.6,Punch to Head In Clinch,UFC Fight Night: Poirier vs. Gaethje,http://www.ufcstats.com/event-details/620be7e0712d431b
80,0,Fedor Emelianenko,Kevin Randleman,13,13,2,3,1.0,0.6666666666666666,0,0,0,0,,,0,0,0,0,,,1,1,1,1,1.0,1.0,0,0,0,0,,,12,12,1,2,1.0,0.5,Kimura From Side Control,PRIDE Critical Countdown 2004,http://www.ufcstats.com/event-details/e4bde462b043d3e1
81,0,Iuri Alcantara,Wilson Reis,38,69,16,47,0.5507246376811594,0.3404255319148936,2,3,0,0,0.6666666666666666,,2,4,7,14,0.5,0.5,15,34,9,38,0.4411764705882353,0.2368421052631578,3,5,3,4,0.6,0.75,24,37,11,19,0.6486486486486487,0.5789473684210527,Tony Weeks                                     29 - 28.          Richard Bertrand                                     27 - 30.          Vinicius Lins                                     27 - 30.,UFC Fight Night: Machida vs Mousasi,http://www.ufcstats.com/event-details/51b0bb73a1da34bc
82,0,Keith Jardine,Brandon Vera,35,114,27,62,0.3070175438596491,0.4354838709677419,5,6,12,14,0.8333333333333334,0.8571428571428571,10,11,9,10,0.9090909090909092,0.9,27,81,35,65,0.3333333333333333,0.5384615384615384,13,27,4,10,0.4814814814814814,0.4,10,23,9,11,0.4347826086956521,0.8181818181818182,Chris Lee                                     29 - 28.          Tim Vannatta                                     28 - 29.          Chris Watts                                     28 - 29.,UFC 89: Bisping vs Leben,http://www.ufcstats.com/event-details/312f47c3d2f83ffa
83,0,Court McGee,Constantinos Philippou,31,129,55,147,0.2403100775193798,0.3741496598639456,15,22,4,7,0.6818181818181818,0.5714285714285714,12,16,1,1,0.75,1.0,54,159,60,155,0.3396226415094339,0.3870967741935484,4,8,0,0,0.5,,0,0,0,0,,,Sal D'amato                                     28 - 29.          Anthony Dimitriou                                     28 - 29.          Howard Hughes                                     28 - 29.,UFC on FX: Alves vs Kampmann,http://www.ufcstats.com/event-details/b5ea750025697880
84,0,Manel Kape,Matheus Nicolau,37,120,27,66,0.3083333333333333,0.4090909090909091,10,16,21,26,0.625,0.8076923076923077,14,14,7,10,1.0,0.7,58,145,50,96,0.4,0.5208333333333334,1,2,2,2,0.5,1.0,2,3,3,4,0.6666666666666666,0.75,Chris Lee                                     28 - 29.          Bryan Miner                                     28 - 29.          Dave Hagen                                     29 - 28.,UFC Fight Night: Edwards vs. Muhammad,http://www.ufcstats.com/event-details/8c90c1563972e44d
85,0,Henrique da,Silva Paul,7,13,21,37,0.5384615384615384,0.5675675675675675,7,7,9,11,1.0,0.8181818181818182,2,4,1,1,0.5,1.0,6,14,14,27,0.4285714285714285,0.5185185185185185,10,10,12,16,1.0,0.75,0,0,5,6,,0.8333333333333334,Armbar From Bottom Guard,UFC on FOX: VanZant vs. Waterson,http://www.ufcstats.com/event-details/32541eb5d12668b4
86,0,Carlos Newton,Johil de,7,25,4,22,0.28,0.1818181818181818,7,9,0,1,0.7777777777777778,0.0,0,0,5,9,,0.5555555555555556,1,11,6,26,0.0909090909090909,0.2307692307692307,1,1,1,3,1.0,0.3333333333333333,12,22,2,3,0.5454545454545454,0.6666666666666666,,PRIDE 12: Cold Fury,http://www.ufcstats.com/event-details/80c0bed43da0e27b
87,0,Charlie Brenneman,Rick Story,9,23,9,35,0.391304347826087,0.2571428571428571,1,2,6,8,0.5,0.75,1,1,2,3,1.0,0.6666666666666666,3,9,7,27,0.3333333333333333,0.2592592592592592,3,10,5,13,0.3,0.3846153846153846,5,7,5,6,0.7142857142857143,0.8333333333333334,Doug Crosby                                     28 - 29.          Brad Duruttya                                     28 - 29.          Cardo Urso                                     28 - 29.,UFC Live: Kongo vs Barry,http://www.ufcstats.com/event-details/d023ae89a2a4a41e
88,0,Cub Swanson,Daniel Pineda,35,51,9,28,0.6862745098039216,0.3214285714285714,7,11,3,4,0.6363636363636364,0.75,4,4,9,13,1.0,0.6923076923076923,37,54,19,43,0.6851851851851852,0.4418604651162791,3,3,2,2,1.0,1.0,6,9,0,0,0.6666666666666666,,Punch to Head At Distance,UFC 256: Figueiredo vs. Moreno,http://www.ufcstats.com/event-details/d0d43cb9b14f231c
89,0,Fabricio Werdum,Mike Russow,26,52,3,16,0.5,0.1875,2,3,0,0,0.6666666666666666,,3,3,0,0,1.0,,18,37,3,16,0.4864864864864865,0.1875,0,2,0,0,0.0,,13,19,0,0,0.6842105263157895,,Punch to Head At Distance,UFC 147: Silva vs Franklin 2,http://www.ufcstats.com/event-details/3da19339ee7051d5
90,0,Said Nurmagomedov,Mark Striegl,17,22,1,5,0.7727272727272727,0.2,0,0,0,0,,,1,2,2,2,0.5,1.0,3,7,3,7,0.4285714285714285,0.4285714285714285,4,4,0,0,1.0,,11,13,0,0,0.8461538461538461,,Punches to Head On Ground,UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2
91,0,Steve Cantwell,Justin McElfresh,10,16,1,8,0.625,0.125,2,2,0,0,1.0,,1,1,0,0,1.0,,9,14,1,8,0.6428571428571429,0.125,3,3,0,0,1.0,,1,2,0,0,0.5,,Punches to Head At Distance,WEC 29: Condit vs. Larson,http://www.ufcstats.com/event-details/672ef06fd9f41f7d
92,0,Gregor Gillespie,Yancy Medeiros,38,58,1,11,0.6551724137931034,0.0909090909090909,10,10,0,1,1.0,0.0,3,3,0,0,1.0,,1,11,1,11,0.0909090909090909,0.0909090909090909,6,9,0,0,0.6666666666666666,,44,51,0,1,0.8627450980392157,0.0,Punches to Head From Back Control,UFC Fight Night: Cejudo vs. Dillashaw,http://www.ufcstats.com/event-details/d4da8995fc91e7ef
93,0,Belal Muhammad,Chance Rencountre,45,99,8,102,0.4545454545454545,0.0784313725490196,8,11,3,14,0.7272727272727273,0.2142857142857142,17,20,5,7,0.85,0.7142857142857143,65,124,16,123,0.5241935483870968,0.1300813008130081,0,1,0,0,0.0,,5,5,0,0,1.0,,Derek Cleary                                     27 - 30.          Sal D'amato                                     27 - 30.          Dave Tirelli                                     27 - 30.,UFC Fight Night: Rivera vs. Moraes,http://www.ufcstats.com/event-details/d29b5c4f22c6357d
94,0,Joe Doerksen,Patrick Cote,3,16,28,44,0.1875,0.6363636363636364,5,7,5,5,0.7142857142857143,1.0,1,1,4,5,1.0,0.8,4,12,14,19,0.3333333333333333,0.7368421052631579,1,4,5,8,0.25,0.625,4,8,18,27,0.5,0.6666666666666666,Rear Naked Choke,UFC 52: Couture vs Liddell 2,http://www.ufcstats.com/event-details/c933d423ebdbbbdb
95,0,Kevin Holland,John Phillips,74,127,21,108,0.5826771653543307,0.1944444444444444,33,42,16,29,0.7857142857142857,0.5517241379310345,16,18,14,17,0.8888888888888888,0.8235294117647058,95,153,43,132,0.6209150326797386,0.3257575757575757,11,12,7,16,0.9166666666666666,0.4375,17,22,1,6,0.7727272727272727,0.1666666666666666,Rear Naked Choke,UFC Fight Night: Blaydes vs. Ngannou 2,http://www.ufcstats.com/event-details/de25520d54eab12d
96,0,Dustin Ortiz,Hector Sandoval,7,9,1,6,0.7777777777777778,0.1666666666666666,1,1,0,0,1.0,,0,0,0,0,,,4,6,1,6,0.6666666666666666,0.1666666666666666,0,0,0,0,,,4,4,0,0,1.0,,Punch to Head In Clinch,UFC Fight Night: Pettis vs. Moreno,http://www.ufcstats.com/event-details/f4a031ac205ac580
97,0,Thiago Moises,Joel Alvarez,5,18,27,54,0.2777777777777778,0.5,3,3,12,14,1.0,0.8571428571428571,3,3,5,5,1.0,1.0,11,24,36,61,0.4583333333333333,0.5901639344262295,0,0,8,12,,0.6666666666666666,0,0,0,0,,,Elbows to Head In Clinch,UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb
98,0,Demetrious Johnson,Tim Elliott,16,39,15,36,0.4102564102564102,0.4166666666666667,4,7,8,20,0.5714285714285714,0.4,8,12,1,5,0.6666666666666666,0.2,15,39,12,45,0.3846153846153846,0.2666666666666666,4,8,11,14,0.5,0.7857142857142857,9,11,1,2,0.8181818181818182,0.5,Junichiro Kamijo                                     46 - 49.          Jeff Mullen                                     46 - 49.          Sal D'amato                                     45 - 49.,The Ultimate Fighter: Tournament of Champions Finale,http://www.ufcstats.com/event-details/bd4389b71fdc0ce2
99,0,Fedor Emelianenko,Mark Hunt,6,15,6,16,0.4,0.375,1,2,0,1,0.5,0.0,0,0,0,2,,0.0,5,13,1,10,0.3846153846153846,0.1,1,3,2,2,0.3333333333333333,1.0,1,1,3,7,1.0,0.4285714285714285,Kimura From Side Control,PRIDE Shockwave 2006,http://www.ufcstats.com/event-details/0e041d43a47d2e4b
100,0,Colby Covington,Max Griffin,19,38,9,31,0.5,0.2903225806451613,6,7,2,2,0.8571428571428571,1.0,1,1,2,2,1.0,1.0,14,28,11,32,0.5,0.34375,1,1,1,1,1.0,1.0,11,17,1,2,0.6470588235294118,0.5,Punches to Head On Ground,UFC 202: Diaz vs. McGregor 2,http://www.ufcstats.com/event-details/5da4e8dc02e50ac0
101,0,Thiago Moises,Christos Giagos,2,3,1,4,0.6666666666666666,0.25,0,0,1,1,,1.0,1,1,0,0,1.0,,2,3,2,5,0.6666666666666666,0.4,1,1,0,0,1.0,,0,0,0,0,,,Rear Naked Choke,UFC Fight Night: Tsarukyan vs. Gamrot,http://www.ufcstats.com/event-details/eb42d4febfafefd1
102,0,Jon Fitch,Chris Wilson,19,46,10,34,0.4130434782608695,0.2941176470588235,8,9,9,14,0.8888888888888888,0.6428571428571429,13,21,3,4,0.6190476190476191,0.75,21,50,16,44,0.42,0.3636363636363636,1,4,6,8,0.25,0.75,18,22,0,0,0.8181818181818182,,Cecil Peoples                                     27 - 30.          Nelson Hamilton                                     28 - 29.          Vic Ventresca                                     27 - 30.,UFC 82: Pride of a Champion,http://www.ufcstats.com/event-details/598a58db87b890ee
103,0,Kyung Ho,Kang Batgerel,82,134,68,223,0.6119402985074627,0.3049327354260089,2,4,19,36,0.5,0.5277777777777778,16,17,22,25,0.9411764705882352,0.88,99,153,103,276,0.6470588235294118,0.3731884057971014,1,2,5,7,0.5,0.7142857142857143,0,0,1,1,,1.0,Ben Cartlidge                                     28 - 29.          Anthony Dimitriou                                     28 - 29.          Howard Hughes                                     28 - 29.,UFC 275: Teixeira vs. Prochazka,http://www.ufcstats.com/event-details/3a24769a4855040a
104,0,Hugo Viana,Aljamain Sterling,9,36,39,67,0.25,0.582089552238806,2,6,16,21,0.3333333333333333,0.7619047619047619,4,4,7,10,1.0,0.7,12,43,10,32,0.2790697674418604,0.3125,3,3,12,14,1.0,0.8571428571428571,0,0,40,52,,0.7692307692307693,Punches to Head From Mount,UFC Fight Night: Cowboy vs Miller,http://www.ufcstats.com/event-details/79ded75550efc139
105,0,Junior Dos,Santos Cain,32,102,82,193,0.3137254901960784,0.4248704663212435,25,35,25,27,0.7142857142857143,0.925925925925926,0,0,4,4,,1.0,43,117,35,122,0.3675213675213675,0.2868852459016393,14,20,39,53,0.7,0.7358490566037735,0,0,37,49,,0.7551020408163265,Marcos Rosales                                     45 - 50.          Glenn Trowbridge                                     43 - 50.          Tony Weeks                                     44 - 50.,UFC 155: Dos Santos vs Velasquez II,http://www.ufcstats.com/event-details/c6e6926a81adcd00
106,0,Artem Lobov,Alex White,17,96,36,115,0.1770833333333333,0.3130434782608696,5,11,27,39,0.4545454545454545,0.6923076923076923,1,1,15,18,1.0,0.8333333333333334,22,103,67,156,0.2135922330097087,0.4294871794871794,1,5,10,14,0.2,0.7142857142857143,0,0,1,2,,0.5,Jeff Mullen                                     27 - 30.          Glenn Trowbridge                                     27 - 30.          Tony Weeks                                     27 - 30.,UFC Fight Night: Hendricks vs Thompson,http://www.ufcstats.com/event-details/de99da2c0d18d34a
107,0,Logan Clark,Blas Avena,24,52,15,35,0.4615384615384615,0.4285714285714285,9,15,5,6,0.6,0.8333333333333334,1,2,4,5,0.5,0.8,2,12,9,19,0.1666666666666666,0.4736842105263157,20,35,6,8,0.5714285714285714,0.75,12,22,9,19,0.5454545454545454,0.4736842105263157,Elbows to Head From Half Guard,WEC 25: McCullough vs. Cope,http://www.ufcstats.com/event-details/265589bdd93e7ce5
108,0,Johnny Eduardo,Manvel Gamburyan,14,38,6,18,0.3684210526315789,0.3333333333333333,0,1,3,3,0.0,1.0,12,15,2,3,0.8,0.6666666666666666,16,42,8,21,0.3809523809523809,0.3809523809523809,0,0,3,3,,1.0,10,12,0,0,0.8333333333333334,,Punch to Head At Distance,UFC Fight Night: Bader vs. Nogueira,http://www.ufcstats.com/event-details/5cde96e0a1a1fffe
109,0,Jalin Turner,Josh Culibao,38,65,7,21,0.5846153846153846,0.3333333333333333,17,25,4,6,0.68,0.6666666666666666,0,1,1,1,0.0,1.0,14,37,9,23,0.3783783783783784,0.391304347826087,9,15,3,5,0.6,0.6,32,39,0,0,0.8205128205128205,,Punches to Head From Back Control,UFC Fight Night: Felder vs. Hooker,http://www.ufcstats.com/event-details/33b2f68ef95252e0
110,0,Frank Mir,Antonio Rodrigo,30,91,8,35,0.3296703296703296,0.2285714285714285,2,3,0,1,0.6666666666666666,0.0,5,7,2,2,0.7142857142857143,1.0,25,79,9,35,0.3164556962025316,0.2571428571428571,2,3,0,1,0.6666666666666666,0.0,10,19,1,2,0.5263157894736842,0.5,Punch to Head At Distance,UFC 92: The Ultimate 2008,http://www.ufcstats.com/event-details/23ab42947c1990e3
111,0,Rich Clementi,Terry Etim,14,40,13,46,0.35,0.2826086956521739,2,2,3,6,1.0,0.5,4,5,7,9,0.8,0.7777777777777778,10,33,18,50,0.303030303030303,0.36,3,3,4,7,1.0,0.5714285714285714,7,11,1,4,0.6363636363636364,0.25,Tony Weeks                                     28 - 29.          Adalaide Byrd                                     28 - 29.          Gene LeBell                                     28 - 29.,UFC 84: Ill Will,http://www.ufcstats.com/event-details/2549d63da9c456cb
112,0,Jacare Souza,Derek Brunson,5,9,0,5,0.5555555555555556,0.0,0,0,0,0,,,0,0,0,0,,,1,4,0,5,0.25,0.0,0,0,0,0,,,4,5,0,0,0.8,,Punch to Head At Distance,Strikeforce - Rousey vs Kaufman,http://www.ufcstats.com/event-details/be9d259be012e8a4
113,0,Randy Brown,Brian Camozzi,30,68,3,24,0.4411764705882353,0.125,6,8,0,0,0.75,,6,6,8,11,1.0,0.7272727272727273,17,51,10,31,0.3333333333333333,0.3225806451612903,11,11,0,3,1.0,0.0,14,20,1,1,0.7,1.0,Knee to Head In Clinch,UFC Fight Night: Lewis vs. Abdurakhimov,http://www.ufcstats.com/event-details/7139cd2ae4bf6a29
114,0,Miesha Tate,Julie Kedzie,9,35,35,87,0.2571428571428571,0.4022988505747126,5,5,8,10,1.0,0.8,3,4,9,10,0.75,0.9,8,34,29,76,0.2352941176470588,0.3815789473684211,6,6,13,17,1.0,0.7647058823529411,3,4,10,14,0.75,0.7142857142857143,Armbar On Ground,Strikeforce - Rousey vs Kaufman,http://www.ufcstats.com/event-details/be9d259be012e8a4
115,0,Chase Sherman,Justin Ledet,26,120,111,228,0.2166666666666666,0.4868421052631579,7,14,2,2,0.5,1.0,26,32,0,0,0.8125,,58,164,110,226,0.3536585365853658,0.4867256637168141,1,2,3,4,0.5,0.75,0,0,0,0,,,Jeff Dutcher                                     27 - 30.          Derek Cleary                                     27 - 30.          Dennis McMahon                                     27 - 30.,UFC Fight Night: Rodriguez vs. Caceres,http://www.ufcstats.com/event-details/232c582f29f8f65e
