,Unnamed: 0,Fighter_A,Fighter_B,A_Kd,B_Kd,A_Sig_strike_land,A_Sig_strike_att,B_Sig_strike_land,B_Sig_strike_att,A_Sig_strike_percent,B_Sig_strike_percent,A_Total_Strikes_land,A_Total_Strikes_att,B_Total_Strikes_land,B_Total_Strikes_att,A_Total_Strikes_percent,B_Total_Strikes_percent,A_Takedowns_land,A_Takedowns_att,B_Takedowns_land,B_Takedowns_att,A_Takedown_percent,B_Takedown_percent,A_Sub_Attempts_land,B_Sub_Attempts_land,A_Rev,B_Rev,A_Ctrl_time_min,A_Ctrl_time_sec,B_Ctrl_time_min,B_Ctrl_time_sec,A_Ctrl_time_tot,B_Ctrl_time_tot,details,event_title,event_url,date,Winner,A_Head_Strikes_land,A_Head_Strikes_att,B_Head_Strikes_land,B_Head_Strikes_att,A_Head_Strikes_percent,B_Head_Strikes_percent,A_Body_Strikes_land,A_Body_Strikes_att,B_Body_Strikes_land,B_Body_Strikes_att,A_Body_Strikes_percent,B_Body_Strikes_percent,A_Leg_Strikes_land,A_Leg_Strikes_att,B_Leg_Strikes_land,B_Leg_Strikes_att,A_Leg_Strikes_percent,B_Leg_Strikes_percent,A_Distance_Strikes_land,A_Distance_Strikes_att,B_Distance_Strikes_land,B_Distance_Strikes_att,A_Distance_Strikes_percent,B_Distance_Strikes_percent,A_Clinch_Strikes_land,A_Clinch_Strikes_att,B_Clinch_Strikes_land,B_Clinch_Strikes_att,A_Clinch_Strikes_percent,B_Clinch_Strikes_percent,A_Ground_Strikes_land,A_Ground_Strikes_att,B_Ground_Strikes_land,B_Ground_Strikes_att,A_Ground_Strikes_percent,B_Ground_Strikes_percent,Fighter_A_Odds_obf,Fighter_B_Odds_obf,favorite?
1658,1658,Demian Maia,Colby Covington,0,0,53,151,88,317,0.35,0.27,59,157,121,351,0.375796178343949,0.3447293447293447,0,13,0,0,0.0,0.0,0,0,0,0,0,2.0,1,44.0,2.0,104.0,Guilherme Bravo                                     27 - 29.          Derek Cleary                                     27 - 30.          Dave Tirelli                                     26 - 30.,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Colby Covington,53.0,149.0,65.0,286.0,0.3557046979865771,0.2272727272727272,0.0,1.0,1.0,4.0,0.0,0.25,0.0,1.0,22.0,27.0,0.0,0.8148148148148148,51.0,148.0,81.0,304.0,0.3445945945945945,0.2664473684210526,2.0,3.0,4.0,8.0,0.6666666666666666,0.5,0.0,0.0,3.0,5.0,0.0,0.6,-120.0,-108.0,1
1659,1659,Vicente Luque,Niko Price,1,0,61,113,25,99,0.53,0.25,61,113,26,100,0.5398230088495575,0.26,0,0,0,1,0.0,0.0,1,0,0,0,0,18.0,0,0.0,18.0,0.0,D'Arce Choke After Drop to Ground,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Vicente Luque,39.0,86.0,21.0,90.0,0.4534883720930232,0.2333333333333333,3.0,6.0,0.0,4.0,0.5,0.0,19.0,21.0,4.0,5.0,0.9047619047619048,0.8,57.0,104.0,24.0,95.0,0.5480769230769231,0.2526315789473684,1.0,1.0,1.0,4.0,1.0,0.25,3.0,8.0,0.0,0.0,0.375,0.0,-275.0,200.0,1
1660,1660,John Lineker,Marlon Vera,0,0,77,171,49,117,0.45,0.41,93,188,50,118,0.4946808510638298,0.423728813559322,0,0,0,0,0.0,0.0,0,0,0,0,1,35.0,0,0.0,95.0,0.0,Marcos Rosales                                     27 - 30.          Guilherme Bravo                                     28 - 29.          Derek Cleary                                     28 - 29.,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,John Lineker,33.0,96.0,21.0,68.0,0.34375,0.3088235294117647,33.0,58.0,10.0,24.0,0.5689655172413793,0.4166666666666667,11.0,17.0,18.0,25.0,0.6470588235294118,0.72,58.0,144.0,43.0,108.0,0.4027777777777778,0.3981481481481481,7.0,12.0,6.0,9.0,0.5833333333333334,0.6666666666666666,12.0,15.0,0.0,0.0,0.8,0.0,-525.0,385.0,1
1661,1661,Derek Brunson,Lyoto Machida,1,0,10,24,3,10,0.41,0.3,10,24,3,10,0.4166666666666667,0.3,0,0,0,0,0.0,0.0,0,0,0,0,0,3.0,0,0.0,3.0,0.0,Punch to Head At Distance,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Derek Brunson,8.0,17.0,2.0,6.0,0.4705882352941176,0.3333333333333333,0.0,1.0,1.0,2.0,0.0,0.5,2.0,6.0,0.0,2.0,0.3333333333333333,0.0,5.0,19.0,3.0,10.0,0.2631578947368421,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,-151.0,131.0,1
1662,1662,Thiago Santos,Jack Hermansson,1,0,28,79,5,28,0.35,0.17,29,80,5,28,0.3625,0.1785714285714285,0,0,0,2,0.0,0.0,0,0,0,0,0,3.0,0,35.0,3.0,35.0,Punch to Head In Clinch,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Thiago Santos,22.0,66.0,4.0,21.0,0.3333333333333333,0.1904761904761904,5.0,9.0,0.0,3.0,0.5555555555555556,0.0,1.0,4.0,1.0,4.0,0.25,0.25,17.0,56.0,5.0,28.0,0.3035714285714285,0.1785714285714285,4.0,7.0,0.0,0.0,0.5714285714285714,0.0,7.0,16.0,0.0,0.0,0.4375,0.0,-114.0,-110.0,1
1663,1663,Hacran Dias,Jared Gordon,0,0,32,106,101,210,0.3,0.48,41,115,163,285,0.3565217391304348,0.5719298245614035,0,3,2,7,0.0,0.2857142857142857,1,0,0,0,0,37.0,6,5.0,37.0,365.0,Guilherme Bravo                                     26 - 29.          Phillipe Iorio                                     27 - 29.          Hallison Pontes                                     26 - 30.,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Jared Gordon,28.0,98.0,92.0,191.0,0.2857142857142857,0.4816753926701571,2.0,6.0,9.0,19.0,0.3333333333333333,0.4736842105263157,2.0,2.0,0.0,0.0,1.0,0.0,31.0,103.0,29.0,112.0,0.3009708737864077,0.2589285714285714,1.0,3.0,11.0,15.0,0.3333333333333333,0.7333333333333333,0.0,0.0,61.0,83.0,0.0,0.7349397590361446,132.0,-155.0,0
1664,1664,Deiveson Figueiredo,Jarred Brooks,0,0,19,48,30,52,0.39,0.57,22,52,82,112,0.4230769230769231,0.7321428571428571,1,4,7,11,0.25,0.6363636363636364,5,0,0,0,1,6.0,7,29.0,66.0,449.0,Guilherme Bravo                                     30 - 27.          Dave Tirelli                                     28 - 29.          Phillipe Iorio                                     28 - 29.,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Deiveson Figueiredo,9.0,31.0,26.0,46.0,0.2903225806451613,0.5652173913043478,10.0,17.0,4.0,5.0,0.5882352941176471,0.8,0.0,0.0,0.0,1.0,0.0,0.0,12.0,40.0,6.0,21.0,0.3,0.2857142857142857,7.0,8.0,7.0,10.0,0.875,0.7,0.0,0.0,17.0,21.0,0.0,0.8095238095238095,123.0,-145.0,0
1665,1665,Pedro Munhoz,Rob Font,0,0,20,48,30,68,0.41,0.44,20,48,30,68,0.4166666666666667,0.4411764705882353,0,1,0,1,0.0,0.0,1,0,1,0,0,2.0,0,5.0,2.0,5.0,Guillotine Choke On Ground,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Pedro Munhoz,11.0,32.0,23.0,52.0,0.34375,0.4423076923076923,1.0,4.0,6.0,15.0,0.25,0.4,8.0,12.0,1.0,1.0,0.6666666666666666,1.0,20.0,48.0,30.0,68.0,0.4166666666666667,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,-177.0,0
1666,1666,Marcelo Golm,Christian Colombo,0,0,35,54,2,8,0.64,0.25,47,70,4,10,0.6714285714285714,0.4,1,1,0,0,1.0,0.0,1,0,0,0,1,22.0,0,0.0,82.0,0.0,Rear Naked Choke,UFC Fight Night: Brunson vs. Machida,http://www.ufcstats.com/event-details/a7724f51e32e763e,2017-10-28,Marcelo Golm,32.0,51.0,1.0,7.0,0.6274509803921569,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,14.0,1.0,7.0,0.5,0.1428571428571428,8.0,17.0,1.0,1.0,0.4705882352941176,1.0,20.0,23.0,0.0,0.0,0.8695652173913043,0.0,-265.0,215.0,1
1667,1667,Oskar Piechota,Jonathan Wilson,1,0,56,93,17,60,0.6,0.28,80,121,17,60,0.6611570247933884,0.2833333333333333,1,3,0,0,0.3333333333333333,0.0,3,0,0,0,4,19.0,0,22.0,259.0,22.0,Ben Cartlidge                                     27 - 30.          Andreas Gruner                                     27 - 30.          Maciej Motylewski                                     27 - 30.,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Oskar Piechota,40.0,72.0,9.0,50.0,0.5555555555555556,0.18,8.0,12.0,2.0,3.0,0.6666666666666666,0.6666666666666666,8.0,9.0,6.0,7.0,0.8888888888888888,0.8571428571428571,30.0,64.0,17.0,60.0,0.46875,0.2833333333333333,12.0,13.0,0.0,0.0,0.9230769230769232,0.0,14.0,16.0,0.0,0.0,0.875,0.0,-220.0,180.0,1
1668,1668,Jan Blachowicz,Devin Clark,0,0,33,44,15,43,0.75,0.34,50,63,31,60,0.7936507936507936,0.5166666666666667,1,1,0,2,1.0,0.0,1,0,0,0,2,41.0,0,25.0,161.0,25.0,Rear Naked Choke,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Jan Blachowicz,14.0,23.0,6.0,28.0,0.6086956521739131,0.2142857142857142,14.0,16.0,1.0,5.0,0.875,0.2,5.0,5.0,8.0,10.0,1.0,0.8,21.0,32.0,10.0,37.0,0.65625,0.2702702702702703,7.0,7.0,5.0,6.0,1.0,0.8333333333333334,5.0,5.0,0.0,0.0,1.0,0.0,130.0,-150.0,0
1669,1669,Felipe Arantes,Josh Emmett,0,4,43,134,67,211,0.32,0.31,44,136,78,231,0.3235294117647059,0.3376623376623376,0,1,1,2,0.0,0.5,0,0,0,0,0,0.0,2,45.0,0.0,165.0,Ben Cartlidge                                     26 - 30.          Maciej Motylewski                                     26 - 30.          Paul Sutherland                                     25 - 30.,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Josh Emmett,32.0,119.0,43.0,182.0,0.2689075630252101,0.2362637362637362,5.0,9.0,14.0,19.0,0.5555555555555556,0.7368421052631579,6.0,6.0,10.0,10.0,1.0,1.0,43.0,133.0,45.0,163.0,0.3233082706766917,0.2760736196319018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,0.4583333333333333,200.0,-240.0,0
1670,1670,Salim Touahri,Warlley Alves,0,0,35,74,38,95,0.47,0.4,49,88,55,113,0.5568181818181818,0.4867256637168141,0,0,2,7,0.0,0.2857142857142857,0,0,0,0,0,17.0,3,45.0,17.0,225.0,Maciej Motylewski                                     27 - 30.          Mark Collett                                     28 - 29.          Andreas Gruner                                     28 - 29.,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Warlley Alves,12.0,39.0,15.0,54.0,0.3076923076923077,0.2777777777777778,21.0,33.0,9.0,19.0,0.6363636363636364,0.4736842105263157,2.0,2.0,14.0,22.0,1.0,0.6363636363636364,20.0,59.0,28.0,83.0,0.3389830508474576,0.3373493975903614,15.0,15.0,9.0,10.0,1.0,0.9,0.0,0.0,1.0,2.0,0.0,0.5,250.0,-305.0,0
1671,1671,Artem Lobov,Andre Fili,0,1,55,116,55,145,0.47,0.37,77,140,76,166,0.55,0.4578313253012048,0,2,5,6,0.0,0.8333333333333334,0,0,0,0,0,22.0,4,28.0,22.0,268.0,Ben Cartlidge                                     27 - 30.          Paul Sutherland                                     27 - 30.          Cezary Wojciechowski                                     27 - 30.,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Andre Fili,17.0,68.0,32.0,118.0,0.25,0.2711864406779661,14.0,24.0,5.0,9.0,0.5833333333333334,0.5555555555555556,24.0,24.0,18.0,18.0,1.0,1.0,54.0,114.0,49.0,134.0,0.4736842105263157,0.3656716417910448,1.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0,6.0,9.0,0.0,0.6666666666666666,144.0,-170.0,0
1672,1672,Damian Stasiak,Brian Kelleher,0,1,43,112,79,147,0.38,0.53,45,114,116,194,0.3947368421052631,0.5979381443298969,1,10,1,1,0.1,1.0,0,1,0,1,1,45.0,4,33.0,105.0,273.0,Punch to Head In Clinch,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Brian Kelleher,26.0,86.0,55.0,118.0,0.3023255813953488,0.4661016949152542,8.0,17.0,7.0,11.0,0.4705882352941176,0.6363636363636364,9.0,9.0,17.0,18.0,1.0,0.9444444444444444,42.0,111.0,48.0,109.0,0.3783783783783784,0.4403669724770642,1.0,1.0,8.0,12.0,1.0,0.6666666666666666,0.0,0.0,23.0,26.0,0.0,0.8846153846153846,-115.0,-110.0,1
1673,1673,Karolina Kowalkiewicz,Jodie Esquibel,0,0,127,333,65,175,0.38,0.37,142,348,66,176,0.4080459770114942,0.375,1,2,0,1,0.5,0.0,0,0,0,0,0,10.0,1,12.0,10.0,72.0,Ben Cartlidge                                     27 - 30.          Andreas Gruner                                     27 - 30.          Pawel Harasim                                     27 - 30.,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Karolina Kowalkiewicz,95.0,284.0,37.0,116.0,0.3345070422535211,0.3189655172413793,28.0,44.0,17.0,48.0,0.6363636363636364,0.3541666666666667,4.0,5.0,11.0,11.0,0.8,1.0,95.0,294.0,57.0,166.0,0.3231292517006803,0.3433734939759036,27.0,34.0,4.0,5.0,0.7941176470588235,0.8,5.0,5.0,4.0,4.0,1.0,1.0,-620.0,450.0,1
1674,1674,Lina Lansberg,Aspen Ladd,0,0,41,64,26,60,0.64,0.43,50,73,45,84,0.684931506849315,0.5357142857142857,0,0,1,1,0.0,1.0,0,0,0,0,2,43.0,3,24.0,163.0,204.0,Punches to Head From Mount,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Aspen Ladd,7.0,25.0,19.0,50.0,0.28,0.38,25.0,29.0,7.0,10.0,0.8620689655172413,0.7,9.0,10.0,0.0,0.0,0.9,0.0,7.0,23.0,6.0,24.0,0.3043478260869565,0.25,34.0,41.0,8.0,12.0,0.8292682926829268,0.6666666666666666,0.0,0.0,12.0,24.0,0.0,0.5,200.0,-250.0,0
1675,1675,Donald Cerrone,Darren Till,0,1,14,24,24,55,0.58,0.43,14,24,24,55,0.5833333333333334,0.4363636363636363,1,2,0,0,0.5,0.0,0,0,0,0,0,29.0,0,4.0,29.0,4.0,Punch to Head In Clinch,UFC Fight Night: Cerrone vs. Till,http://www.ufcstats.com/event-details/d6b68eaf4b68b160,2017-10-21,Darren Till,2.0,8.0,23.0,54.0,0.25,0.4259259259259259,5.0,8.0,0.0,0.0,0.625,0.0,7.0,8.0,1.0,1.0,0.875,1.0,13.0,23.0,18.0,40.0,0.5652173913043478,0.45,1.0,1.0,4.0,11.0,1.0,0.3636363636363636,0.0,0.0,2.0,4.0,0.0,0.5,-150.0,127.0,1
1676,1676,Lando Vannata,Bobby Green,1,0,104,232,93,232,0.44,0.4,111,239,104,246,0.4644351464435146,0.4227642276422764,4,5,1,3,0.8,0.3333333333333333,1,0,0,0,1,9.0,2,10.0,69.0,130.0,Marcos Rosales                                     29 - 27.          Jeff Mullen                                     27 - 29.          Derek Cleary                                     28 - 28.,UFC 216: Ferguson vs. Lee,http://www.ufcstats.com/event-details/cc5834a495d1ea08,2017-10-07,Bobby Green,67.0,180.0,66.0,195.0,0.3722222222222222,0.3384615384615385,19.0,32.0,15.0,22.0,0.59375,0.6818181818181818,18.0,20.0,12.0,15.0,0.9,0.8,89.0,206.0,74.0,210.0,0.4320388349514563,0.3523809523809524,6.0,9.0,19.0,22.0,0.6666666666666666,0.8636363636363636,9.0,17.0,0.0,0.0,0.5294117647058824,0.0,-161.0,115.0,1
1677,1677,Matt Schnell,Marco Beltran,0,0,38,140,34,109,0.27,0.31,38,140,45,120,0.2714285714285714,0.375,0,2,1,1,0.0,1.0,1,0,0,0,0,16.0,0,12.0,16.0,12.0,Sal D'amato                                     27 - 30.          Jeff Mullen                                     28 - 29.          Marcos Rosales                                     27 - 30.,UFC 216: Ferguson vs. Lee,http://www.ufcstats.com/event-details/cc5834a495d1ea08,2017-10-07,Matt Schnell,24.0,113.0,14.0,80.0,0.2123893805309734,0.175,2.0,9.0,7.0,10.0,0.2222222222222222,0.7,12.0,18.0,13.0,19.0,0.6666666666666666,0.6842105263157895,35.0,132.0,33.0,108.0,0.2651515151515151,0.3055555555555556,3.0,8.0,1.0,1.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.0,105.0,1
1678,1678,Thales Leites,Brad Tavares,0,1,46,132,70,136,0.34,0.51,50,137,80,146,0.364963503649635,0.547945205479452,0,7,0,0,0.0,0.0,0,0,0,0,2,57.0,1,24.0,177.0,84.0,Glenn Trowbridge                                     27 - 30.          Sal D'amato                                     26 - 30.          Dave Hagen                                     26 - 30.,UFC 216: Ferguson vs. Lee,http://www.ufcstats.com/event-details/cc5834a495d1ea08,2017-10-07,Brad Tavares,31.0,112.0,43.0,107.0,0.2767857142857143,0.4018691588785046,1.0,5.0,4.0,6.0,0.2,0.6666666666666666,14.0,15.0,23.0,23.0,0.9333333333333332,1.0,46.0,128.0,60.0,123.0,0.359375,0.4878048780487805,0.0,3.0,5.0,6.0,0.0,0.8333333333333334,0.0,1.0,5.0,7.0,0.0,0.7142857142857143,153.0,-178.0,0
1679,1679,Fabricio Werdum,Walt Harris,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,31.0,0,0.0,31.0,0.0,Armbar From Back Control,UFC 216: Ferguson vs. Lee,http://www.ufcstats.com/event-details/cc5834a495d1ea08,2017-10-07,Fabricio Werdum,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210.0,175.0,1
1680,1680,Keita Nakamura,Alex Morono,0,0,27,86,38,123,0.31,0.3,29,88,39,124,0.3295454545454545,0.314516129032258,2,2,0,0,1.0,0.0,0,0,0,0,0,45.0,0,0.0,45.0,0.0,Ben Cartlidge                                     28 - 29.          Barry Foley                                     29 - 28.          Charlie Keech                                     28 - 29.,UFC Fight Night: Saint Preux vs. Okami,http://www.ufcstats.com/event-details/9211aae062b799d6,2017-09-22,Keita Nakamura,11.0,60.0,32.0,113.0,0.1833333333333333,0.2831858407079646,14.0,22.0,3.0,6.0,0.6363636363636364,0.5,2.0,4.0,3.0,4.0,0.5,0.75,27.0,85.0,37.0,122.0,0.3176470588235294,0.3032786885245901,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.0,-110.0,1
1681,1681,Jussier Formiga,Yuta Sasaki,0,0,9,22,16,32,0.4,0.5,12,27,36,54,0.4444444444444444,0.6666666666666666,1,1,0,0,1.0,0.0,2,0,0,0,1,33.0,0,0.0,93.0,0.0,Rear Naked Choke,UFC Fight Night: Saint Preux vs. Okami,http://www.ufcstats.com/event-details/9211aae062b799d6,2017-09-22,Jussier Formiga,6.0,18.0,6.0,16.0,0.3333333333333333,0.375,1.0,1.0,9.0,13.0,1.0,0.6923076923076923,2.0,3.0,1.0,3.0,0.6666666666666666,0.3333333333333333,9.0,22.0,14.0,30.0,0.4090909090909091,0.4666666666666667,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.0,315.0,1
1682,1682,Claudia Gadelha,Jessica Andrade,0,0,42,91,141,241,0.46,0.58,47,96,242,355,0.4895833333333333,0.6816901408450704,0,7,4,7,0.0,0.5714285714285714,2,0,0,0,0,8.0,8,35.0,8.0,515.0,Barry Foley                                     25 - 30.          Anthony Dimitriou                                     26 - 30.          Kon Papaioannou                                     27 - 30.,UFC Fight Night: Saint Preux vs. Okami,http://www.ufcstats.com/event-details/9211aae062b799d6,2017-09-22,Jessica Andrade,41.0,87.0,83.0,175.0,0.4712643678160919,0.4742857142857143,1.0,4.0,50.0,58.0,0.25,0.8620689655172413,0.0,0.0,8.0,8.0,0.0,1.0,30.0,71.0,45.0,107.0,0.4225352112676056,0.4205607476635514,9.0,15.0,18.0,25.0,0.6,0.72,3.0,5.0,78.0,109.0,0.6,0.7155963302752294,-290.0,239.0,1
1683,1683,Syuri Kondo,Chan-Mi Jeon,0,0,135,284,95,340,0.47,0.27,137,286,99,344,0.479020979020979,0.2877906976744186,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,Evan Field                                     29 - 28.          Anthony Dimitriou                                     27 - 30.          Ben Cartlidge                                     27 - 30.,UFC Fight Night: Saint Preux vs. Okami,http://www.ufcstats.com/event-details/9211aae062b799d6,2017-09-22,Syuri Kondo,100.0,244.0,73.0,299.0,0.4098360655737705,0.2441471571906354,26.0,29.0,12.0,27.0,0.896551724137931,0.4444444444444444,9.0,11.0,10.0,14.0,0.8181818181818182,0.7142857142857143,123.0,268.0,92.0,329.0,0.458955223880597,0.2796352583586626,12.0,16.0,3.0,11.0,0.75,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,-160.0,130.0,1
1684,1684,Jason Saggo,Gilbert Burns,0,1,35,92,42,95,0.38,0.44,39,99,50,104,0.3939393939393939,0.4807692307692308,1,2,2,3,0.5,0.6666666666666666,0,0,0,0,1,3.0,1,33.0,63.0,93.0,Punch to Head At Distance,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Gilbert Burns,11.0,60.0,27.0,77.0,0.1833333333333333,0.3506493506493506,9.0,14.0,8.0,10.0,0.6428571428571429,0.8,15.0,18.0,7.0,8.0,0.8333333333333334,0.875,30.0,84.0,31.0,78.0,0.3571428571428571,0.3974358974358974,2.0,3.0,6.0,10.0,0.6666666666666666,0.6,3.0,5.0,5.0,7.0,0.6,0.7142857142857143,129.0,-150.0,0
1685,1685,Mike Perry,Alex Reyes,1,0,11,18,6,13,0.61,0.46,11,18,6,13,0.6111111111111112,0.4615384615384615,0,0,0,0,0.0,0.0,0,0,0,0,0,2.0,0,18.0,2.0,18.0,Knee to Head In Clinch,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Mike Perry,10.0,17.0,1.0,7.0,0.5882352941176471,0.1428571428571428,0.0,0.0,4.0,5.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.0,3.0,10.0,0.3636363636363636,0.3,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-420.0,335.0,1
1686,1686,Anthony Hamilton,Daniel Spitz,0,0,0,1,5,6,0.0,0.83,0,1,5,6,0.0,0.8333333333333334,0,0,1,1,0.0,1.0,0,0,0,0,0,0.0,0,2.0,0.0,2.0,Punches to Head On Ground,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Daniel Spitz,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,-193.0,168.0,1
1687,1687,Krzysztof Jotko,Uriah Hall,1,1,44,90,26,44,0.48,0.59,60,108,26,44,0.5555555555555556,0.5909090909090909,1,2,0,0,0.5,0.0,1,0,0,0,2,18.0,0,6.0,138.0,6.0,Punches to Head At Distance,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Uriah Hall,40.0,85.0,15.0,32.0,0.4705882352941176,0.46875,3.0,4.0,6.0,7.0,0.75,0.8571428571428571,1.0,1.0,5.0,5.0,1.0,1.0,15.0,42.0,19.0,33.0,0.3571428571428571,0.5757575757575758,15.0,27.0,0.0,0.0,0.5555555555555556,0.0,14.0,21.0,7.0,11.0,0.6666666666666666,0.6363636363636364,-205.0,170.0,1
1688,1688,Kamaru Usman,Sergio Moraes,1,0,16,48,13,27,0.33,0.48,16,48,13,27,0.3333333333333333,0.4814814814814814,0,0,0,0,0.0,0.0,0,0,0,0,0,5.0,0,0.0,5.0,0.0,Punch to Head At Distance,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Kamaru Usman,8.0,35.0,10.0,23.0,0.2285714285714285,0.4347826086956521,4.0,6.0,3.0,3.0,0.6666666666666666,1.0,4.0,7.0,0.0,1.0,0.5714285714285714,0.0,15.0,46.0,13.0,27.0,0.3260869565217391,0.4814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.0,-1000.0,575.0,1
1689,1689,Gregor Gillespie,Jason Gonzalez,1,0,20,56,22,43,0.35,0.51,34,73,27,50,0.4657534246575342,0.54,4,6,0,0,0.6666666666666666,0.0,1,0,0,0,5,48.0,0,0.0,348.0,0.0,Arm Triangle From Mount,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Gregor Gillespie,19.0,53.0,17.0,36.0,0.3584905660377358,0.4722222222222222,1.0,3.0,5.0,7.0,0.3333333333333333,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,16.0,36.0,0.3529411764705882,0.4444444444444444,1.0,6.0,5.0,5.0,0.1666666666666666,1.0,7.0,16.0,1.0,2.0,0.4375,0.5,-450.0,335.0,1
1690,1690,Luke Rockhold,David Branch,0,0,58,85,25,56,0.68,0.44,68,97,51,82,0.7010309278350515,0.6219512195121951,2,5,1,2,0.4,0.5,0,0,0,0,3,42.0,2,18.0,222.0,138.0,Punches to Head From Back Control      Submission to Strikes,UFC Fight Night: Rockhold vs. Branch,http://www.ufcstats.com/event-details/1979c80150f630c4,2017-09-16,Luke Rockhold,40.0,61.0,13.0,42.0,0.6557377049180327,0.3095238095238095,8.0,13.0,10.0,12.0,0.6153846153846154,0.8333333333333334,10.0,11.0,2.0,2.0,0.9090909090909092,1.0,21.0,32.0,17.0,46.0,0.65625,0.3695652173913043,3.0,7.0,8.0,10.0,0.4285714285714285,0.8,34.0,46.0,0.0,0.0,0.7391304347826086,0.0,-500.0,375.0,1
